episode,steps,cumulative_steps,total_return,coordinator_return,mean_local_return,sum_local_return,minimum_local_return,maximum_local_return,local_update_count,coordinator_update_count,terminated_early,mg1_return,mg2_return,mg3_return,mg4_return,mg5_return,moving_average_return,moving_average_coordinator_return,moving_average_local_return,cumulative_local_updates,cumulative_coordinator_updates
2072,24,49728,-9351.854260346307,-4185.895955270684,-1033.1916610151243,-5165.958305075622,-1315.3664886142312,-778.5495170006293,120,24,False,-1049.2567775884338,-1315.3664886142312,-778.5495170006293,-942.1085292732936,-1080.6769925990338,-13725.75247808118,-6530.901661600907,-1438.9701632960548,246085,49217
2073,24,49752,-12552.32588639731,-6012.6738825881375,-1307.9304007618343,-6539.652003809172,-1499.4104060108166,-1103.782233987549,120,24,False,-1254.9734959023212,-1499.4104060108166,-1103.782233987549,-1197.532641939842,-1483.9532259686428,-13853.001665260133,-6593.964578622741,-1451.8074173274779,246205,49241
2074,24,49776,-15129.627534664902,-7325.696581644644,-1560.7861906040519,-7803.930953020259,-1861.5745577672778,-1272.502108526036,120,24,False,-1534.5900270083541,-1861.5745577672778,-1272.502108526036,-1419.9244273876614,-1715.3398323309302,-14131.16347938106,-6743.8372546575265,-1477.4652449447071,246325,49265
2075,24,49800,-12266.37157531864,-5830.847299768137,-1287.1048551101007,-6435.524275550504,-1571.4263389211294,-1066.4543415816256,120,24,False,-1234.9570397800294,-1571.4263389211294,-1066.4543415816256,-1168.8317455586118,-1393.8548097091075,-13947.992981320329,-6648.9522904657915,-1459.8081381709076,246445,49289
2076,24,49824,-11922.363141860216,-5525.379804734041,-1279.396667425235,-6396.983337126175,-1512.6886991936324,-1053.6496856278366,120,24,False,-1189.09720689697,-1512.6886991936324,-1053.6496856278366,-1202.1173940479864,-1439.43035135975,-13796.071679015362,-6564.784519423415,-1446.2574319183889,246565,49313
2077,24,49848,-9391.346836020497,-4243.265942386292,-1029.616178726841,-5148.0808936342055,-1296.1038254248242,-780.9416233023325,120,24,False,-1002.436883960297,-1296.1038254248242,-780.9416233023325,-945.1809723224844,-1123.4175886242679,-13734.964547687156,-6533.177261182295,-1440.3574573009714,246685,49337
2078,24,49872,-17114.51879097588,-8222.762038937486,-1778.3513504076786,-8891.756752038393,-2117.425961922599,-1425.984229364487,120,24,False,-1661.196072225608,-2117.425961922599,-1425.984229364487,-1681.363858025059,-2005.78663050064,-13608.359491723302,-6467.767265527235,-1428.1184452392138,246805,49361
2079,24,49896,-19708.57066431138,-9666.334214622368,-2008.447289937803,-10042.236449689015,-2343.5641812510803,-1673.111121317857,120,24,False,-1894.4513492036583,-2343.5641812510803,-1673.111121317857,-1866.5170643017864,-2264.5927336146324,-13831.295731002301,-6581.253926230745,-1450.0083609543112,246925,49385
2080,24,49920,-10029.930362263296,-4498.431721921188,-1106.2997280684217,-5531.498640342108,-1404.6198842046745,-869.2270206796019,120,24,False,-1063.109794594728,-1404.6198842046745,-869.2270206796019,-992.7988743957613,-1201.743066467342,-13258.614305960156,-6276.748247136103,-1396.3732117648103,247045,49409
2081,24,49944,-9573.197963547365,-4379.647157121205,-1038.7101612852323,-5193.550806426161,-1267.4321616840734,-800.20365938976,120,24,False,-1043.3271867230465,-1267.4321616840734,-800.20365938976,-942.6119810970238,-1139.9758175322581,-13306.805495708311,-6302.979023128587,-1400.7652945159448,247165,49433
2082,24,49968,-17337.365518923558,-8409.185297125836,-1785.636044359544,-8928.18022179772,-2017.988298878131,-1501.9056086439525,120,24,False,-1718.4902922816068,-2014.8854973808152,-1501.9056086439525,-1674.9105246132158,-2017.988298878131,-13693.101974356832,-6509.497181920346,-1436.7209584872974,247285,49457
2083,24,49992,-12688.723573628853,-5962.5336213194105,-1345.2379904618886,-6726.189952309443,-1719.8708022504256,-1089.111187566479,120,24,False,-1214.8877102310287,-1719.8708022504256,-1089.111187566479,-1218.0819914470328,-1484.238260814476,-13624.533331584786,-6474.054818473746,-1430.0957026222077,247405,49481
2084,24,50016,-15379.88213780815,-7530.02244310358,-1569.971938940914,-7849.85969470457,-1856.580404488479,-1286.2948789011461,120,24,False,-1411.2300145064032,-1856.580404488479,-1286.2948789011461,-1495.3408845389247,-1800.4135122696166,-13072.924967321229,-6196.632297749325,-1375.2585339143805,247525,49505
2085,24,50040,-13838.114857820598,-6718.799127412593,-1423.863146081601,-7119.315730408004,-1720.7355694008957,-1163.8212191490998,120,24,False,-1265.9511653325321,-1720.7355694008957,-1163.8212191490998,-1345.6051449047352,-1623.202631620741,-13073.70758808788,-6198.45501198374,-1375.0505152208282,247645,49529
2086,24,50064,-24886.165353146807,-12295.953772069732,-2518.042316215415,-12590.211581077076,-3007.257458833834,-2148.5963589692274,120,24,False,-2344.793270959703,-2647.1597668924173,-2148.5963589692274,-2442.4047254218935,-3007.257458833834,-13721.833000734236,-6544.112804944296,-1435.5440391579878,247765,49553
2087,24,50088,-17209.457559642553,-8400.184852333958,-1761.854541461719,-8809.272707308595,-2088.9653949143053,-1443.734260588051,120,24,False,-1713.5433440859254,-2088.9653949143053,-1443.734260588051,-1610.2964935316154,-1952.7332141886986,-13980.246686436472,-6676.86428906486,-1460.6764794743226,247885,49577
2088,24,50112,-19867.153871314447,-9785.448561184714,-2016.3410620259467,-10081.705310129733,-2360.414146917501,-1669.878018666131,120,24,False,-1832.0488615578888,-2286.5175749618866,-1669.878018666131,-1932.8467080263258,-2360.414146917501,-14319.21780870147,-6854.783794844459,-1492.8868027714027,248005,49601
2089,24,50136,-11591.751481129213,-5564.765038593833,-1205.3972885070762,-6026.986442535381,-1369.084105865574,-992.630631217946,120,24,False,-1203.2848324819447,-1356.863456487709,-992.630631217946,-1105.1234164822074,-1369.084105865574,-14216.019937241454,-6802.645710113878,-1482.6748454255148,248125,49625
2090,24,50160,-22285.991874298907,-11009.754131042846,-2255.247548651212,-11276.23774325606,-2646.783504774568,-1880.3477206262444,120,24,False,-2108.967939107287,-2547.2537098012353,-1880.3477206262444,-2092.8848689467254,-2646.783504774568,-14651.489728079478,-7028.267757575384,-1524.6443941008183,248245,49649
2091,24,50184,-22167.64212519493,-10952.604084997269,-2243.0076080395324,-11215.038040197662,-2593.3950146229945,-1896.9659538682988,120,24,False,-2078.363273650129,-2456.5862536613736,-1896.9659538682988,-2189.7275443948665,-2593.3950146229945,-15214.617768430693,-7326.009276408897,-1577.7216984043584,248365,49673
2092,24,50208,-17514.295265055014,-8524.44133225824,-1797.970786559355,-8989.853932796776,-2107.439510968185,-1498.703780560513,120,24,False,-1638.0296962590285,-2107.439510968185,-1498.703780560513,-1713.2943371417343,-2032.3866078673145,-15622.739818666127,-7542.936545258274,-1615.9606546815703,248485,49697
2093,24,50232,-17591.740983986703,-8579.157855012169,-1802.516625794907,-9012.583128974535,-2144.5766035373417,-1490.1760400134258,120,24,False,-1692.7269609064408,-2144.5766035373417,-1490.1760400134258,-1640.0102767103579,-2045.093247806968,-15874.710573545595,-7671.260743879478,-1640.6899659332237,248605,49721
2094,24,50256,-20500.976522929595,-10018.227207116928,-2096.5498631625337,-10482.749315812669,-2495.562144020294,-1796.4337735542358,120,24,False,-1895.3615684933575,-2268.423555535546,-1796.4337735542358,-2026.9682742092352,-2495.562144020294,-16143.278022958833,-7805.887275153092,-1667.4781495611478,248725,49745
2095,24,50280,-17166.578495499773,-8400.991125377075,-1753.11747402454,-8765.5873701227,-2020.3326011976926,-1468.717852828985,120,24,False,-1608.8339033199345,-2001.0906201904747,-1468.717852828985,-1666.6123925856116,-2020.3326011976926,-16388.28836896789,-7934.394466433539,-1690.7787805068697,248845,49769
2096,24,50304,-16103.073705915054,-7906.994106157732,-1639.2159199514645,-8196.079599757322,-1937.5329169596268,-1349.345636882335,120,24,False,-1501.971409470555,-1850.4020262414374,-1349.345636882335,-1556.8276102033685,-1937.5329169596268,-16597.323897170634,-8053.475181504723,-1708.7697431331812,248965,49793
2097,24,50328,-14302.117010948783,-6928.240354690471,-1474.7753312516625,-7373.876656258312,-1754.4190946967728,-1205.0460382311999,120,24,False,-1358.6854270141196,-1754.4190946967728,-1205.0460382311999,-1394.6157093322274,-1661.1103869839928,-16842.862405917047,-8187.723902119932,-1731.0277007594227,249085,49817
2098,24,50352,-13580.791933706903,-6613.895446081091,-1393.3792975251624,-6966.896487625812,-1737.0013382953637,-1112.9330743750743,120,24,False,-1258.4837473975417,-1737.0013382953637,-1112.9330743750743,-1285.5155172077925,-1572.9628103500397,-16666.176063053594,-8107.280572477112,-1711.7790981152968,249205,49841
2099,24,50376,-14181.701861878199,-6952.886986822391,-1445.7629750111616,-7228.814875055808,-1690.6315987186206,-1230.0461461552209,120,24,False,-1336.8452598778022,-1629.2083761868748,-1230.0461461552209,-1342.08349411729,-1690.6315987186206,-16389.832622931935,-7971.608211087114,-1683.6448823689648,249325,49865
2100,24,50400,-13760.257941981961,-6680.17513365749,-1416.0165616648942,-7080.082808324471,-1639.7185783724208,-1182.490127790875,120,24,False,-1313.2038402449245,-1606.7339168121068,-1182.490127790875,-1337.936345104145,-1639.7185783724208,-16576.349001917864,-8080.695381673929,-1699.1307240487881,249445,49889
2101,24,50424,-14357.271959703572,-6920.476899950103,-1487.359011950694,-7436.79505975347,-1822.4155778855575,-1216.6455168678772,120,24,False,-1430.477628750368,-1822.4155778855575,-1216.6455168678772,-1341.527970872481,-1625.7283653771858,-16815.55270172568,-8207.736868815373,-1721.5631665820613,249565,49913
2102,24,50448,-12472.882184034926,-5993.905086576068,-1295.7954194917716,-6478.977097458858,-1477.3044330115065,-1078.0926267217433,120,24,False,-1301.553251767913,-1406.1100324611282,-1078.0926267217433,-1215.9167534965677,-1477.3044330115065,-16572.328534981247,-8086.972858287884,-1697.0711353386728,249685,49937
2103,24,50472,-8963.879014016135,-4048.8221375248636,-983.0113752982543,-4915.056876491271,-1208.0638478035598,-795.860327135854,120,24,False,-1000.1449314937539,-1208.0638478035598,-795.860327135854,-877.5005244875181,-1033.4872455705852,-16386.08630700061,-7991.287284098156,-1678.959804580491,249805,49961
2104,24,50496,-11607.148086571342,-5606.607143987479,-1200.1081885167725,-6000.5409425838625,-1385.3572796071317,-980.5557341034319,120,24,False,-1158.2906429743534,-1385.3572796071317,-980.5557341034319,-1120.6524998719149,-1355.6847860270304,-16197.449604438772,-7895.1165191423515,-1660.4666170592839,249925,49985
2105,24,50520,-22600.58554891646,-11154.53684461997,-2289.209740859298,-11446.04870429649,-2685.890472369843,-1947.8225921683663,120,24,False,-2121.3851460164165,-2499.0489259313877,-1947.8225921683663,-2191.9015678104774,-2685.890472369843,-16635.573138993564,-8116.90340500272,-1703.7339467981687,250045,50009
2106,24,50544,-23042.4070377264,-11411.530202813403,-2326.1753669825994,-11630.876834912997,-2700.274477284551,-1955.2706994779803,120,24,False,-2121.7982177242015,-2607.11818247968,-1955.2706994779803,-2246.4152579465845,-2700.274477284551,-16543.38522322254,-8072.682226539904,-1694.1405993365279,250165,50033
2107,24,50568,-22080.684271207807,-10911.608238756331,-2233.8152064902947,-11169.076032451474,-2662.472776676765,-1877.8553473980178,120,24,False,-2055.5343340158383,-2408.0563771802363,-1877.8553473980178,-2165.1571971806175,-2662.472776676765,-16786.946558800806,-8198.253395861022,-1717.7386325879568,250285,50057
2108,24,50592,-10598.283532897278,-4625.911631172846,-1194.4743803448864,-5972.371901724432,-1528.323558186889,-948.0291777109551,120,24,False,-1067.7227467397258,-1528.323558186889,-948.0291777109551,-1103.0689220121315,-1325.2274970747312,-16323.503041879947,-7940.276549360429,-1676.6452985039036,250405,50081
2109,24,50616,-20581.9221434989,-10073.153534582734,-2101.7537217832332,-10508.768608916165,-2464.0127916065085,-1711.8843518088418,120,24,False,-1898.647073695216,-2442.9494131014676,-1711.8843518088418,-1991.2749787041316,-2464.0127916065085,-16773.011574998432,-8165.695974159874,-1721.4631201677116,250525,50105
2110,24,50640,-13877.540804157994,-6810.324234720282,-1413.4433138875422,-7067.216569437711,-1642.7251156182788,-1183.1590248022599,120,24,False,-1378.1996092776124,-1571.4792614501325,-1183.1590248022599,-1291.6535582894273,-1642.7251156182788,-16352.589021491387,-7955.724479343747,-1679.3729084295278,250645,50129
2111,24,50664,-21987.937891009475,-10873.135873817191,-2222.960403438457,-11114.802017192285,-2620.32121066555,-1896.7831693396054,120,24,False,-2055.8204161188883,-2422.6479242962423,-1896.7831693396054,-2119.2292967719977,-2620.32121066555,-16343.603809782118,-7951.751068784743,-1678.3705481994741,250765,50153
2112,24,50688,-21690.078940931242,-10659.714010997619,-2206.0729859867242,-11030.364929933621,-2541.1305735149913,-1807.7310119971291,120,24,False,-2085.205742785487,-2529.4285260344313,-1807.7310119971291,-2066.869075601582,-2541.1305735149913,-16552.392993575922,-8058.514702721713,-1698.7756581708425,250885,50177
2113,24,50712,-16211.375228457626,-7933.372160716978,-1655.6006135481293,-8278.003067740647,-1947.5273181812618,-1342.5296044748318,120,24,False,-1499.983864528362,-1943.2943559203943,-1342.5296044748318,-1544.667924635797,-1947.5273181812618,-16483.37470579947,-8026.225418006952,-1691.429857558504,251005,50201
2114,24,50736,-10114.89868827669,-4386.049726534559,-1145.769792348426,-5728.84896174213,-1353.2109168057718,-914.6265282514337,120,24,False,-1080.0341269546063,-1353.2109168057718,-914.6265282514337,-1086.0843917956795,-1294.8929979346383,-15964.070814066828,-7744.616543977832,-1643.8908540177986,251125,50225
2115,24,50760,-14519.817561241984,-7090.4715750006,-1485.8691972482768,-7429.345986241384,-1762.7406573207704,-1217.4162939921875,120,24,False,-1420.751211216114,-1609.6314798908727,-1217.4162939921875,-1418.8063438214385,-1762.7406573207704,-15831.732767353937,-7679.09056645901,-1630.5284401789854,251245,50249
2116,24,50784,-16705.561927742237,-8138.697979079999,-1713.372789732448,-8566.86394866224,-2003.0348173180955,-1422.7247607932852,120,24,False,-1546.5552428260503,-1971.9374479171493,-1422.7247607932852,-1622.6116798076587,-2003.0348173180955,-15861.857178445294,-7690.675760105123,-1634.2362836680345,251365,50273
2117,24,50808,-16473.310636759714,-8008.258318838026,-1693.0104635843375,-8465.052317921687,-1990.7888166675718,-1336.4535011149762,120,24,False,-1647.0037198842108,-1990.7888166675718,-1336.4535011149762,-1572.4902240720123,-1918.316056182917,-15970.416859735846,-7744.676658312501,-1645.1480402846682,251485,50297
2118,24,50832,-9238.886657579405,-4090.724575908666,-1029.632416334148,-5148.16208167074,-1318.7220666347794,-761.4146436941447,120,24,False,-1058.9652946199471,-1318.7220666347794,-761.4146436941447,-918.5630007761846,-1090.4970759456842,-15753.321595929467,-7618.51811480388,-1626.9606962251175,251605,50321
2119,24,50856,-14506.309024572078,-7026.8274430579295,-1495.8963163028295,-7479.481581514147,-1689.28664269459,-1219.9281484826886,120,24,False,-1483.2322890470634,-1684.77249246088,-1219.9281484826886,-1402.2620088289252,-1689.28664269459,-15769.551954064164,-7622.215137615657,-1629.467363289701,251725,50345
2120,24,50880,-20363.086459126116,-9941.039707074375,-2084.4093504103485,-10422.046752051741,-2414.639753669105,-1744.9061532013689,120,24,False,-1911.9856741894544,-2355.104096783855,-1744.9061532013689,-1995.4110742079572,-2414.639753669105,-16099.69337992137,-7785.258366286502,-1662.8870027269738,251845,50369
2121,24,50904,-16119.347739475066,-7864.907124841561,-1650.8881229267008,-8254.440614633504,-1928.6157738231848,-1374.2847662311185,120,24,False,-1534.891970775612,-1814.6896119109228,-1374.2847662311185,-1601.958491892666,-1928.6157738231848,-16187.797168909945,-7832.479877531075,-1671.0634582757739,251965,50393
2122,24,50928,-17903.823902560198,-8732.777028103583,-1834.209374891323,-9171.046874456615,-2173.7058195758955,-1520.78348598792,120,24,False,-1696.8291937400259,-2173.7058195758955,-1520.78348598792,-1687.1867609197548,-2092.541614233019,-16459.344254836207,-7969.423474607449,-1697.9841560457517,252085,50417
2123,24,50952,-18386.21773038256,-9031.668032585012,-1870.909939559509,-9354.549697797545,-2171.574182858175,-1610.837580527037,120,24,False,-1719.5419082259234,-2089.4805253451077,-1610.837580527037,-1763.1155008413025,-2171.574182858175,-16930.46119065453,-8218.565769360455,-1742.3790842588144,252205,50441
2124,24,50976,-17728.208449637394,-8660.20762265476,-1813.6001653965263,-9068.000826982632,-2182.418914081735,-1464.8848573126943,120,24,False,-1695.879875552953,-2182.418914081735,-1464.8848573126943,-1685.6595563296862,-2039.1576237055642,-17236.514208807836,-8371.245793293821,-1773.053683102802,252325,50465
2125,24,51000,-10301.576944085653,-4870.290771432054,-1086.2572345307196,-5431.286172653598,-1432.7649673596375,-890.800534370409,120,24,False,-1055.343402419088,-1432.7649673596375,-890.800534370409,-934.1440719132679,-1118.233196591196,-16621.563778566295,-8057.033489634426,-1712.906057786373,252445,50489
2126,24,51024,-20897.45862072551,-10306.115317869306,-2118.2686605712406,-10591.343302856203,-2528.1716627850237,-1775.0531669336804,120,24,False,-1960.4561731235706,-2280.393123279625,-1775.0531669336804,-2047.269176734303,-2528.1716627850237,-16514.316357716245,-8001.762745387221,-1702.5107224658052,252565,50513
2127,24,51048,-15283.674237983001,-7456.943122912279,-1565.3462230141445,-7826.731115070722,-1853.5620202131277,-1285.9678130088062,120,24,False,-1447.0481058261082,-1853.5620202131277,-1285.9678130088062,-1469.7739731444374,-1770.379202878243,-16174.465856055007,-7829.029489595019,-1669.0872732919972,252685,50537
2128,24,51072,-14516.403988330145,-7121.937753086501,-1478.8932470487289,-7394.466235243644,-1704.8787130477886,-1288.6977102113578,120,24,False,-1363.3401916415953,-1634.6950411617004,-1288.6977102113578,-1402.8545791812016,-1704.8787130477886,-16370.371878826647,-7953.830795690701,-1683.3082166271895,252805,50561
2129,24,51096,-21589.955369928575,-10619.742562074805,-2194.0425615707536,-10970.212807853768,-2530.962085686272,-1872.3485066848475,120,24,False,-2120.2023461939366,-2407.2677477025345,-1872.3485066848475,-2039.432121586176,-2530.962085686272,-16420.773540148133,-7981.160247065306,-1687.9226586165655,252925,50585
2130,24,51120,-20907.668491273045,-10294.622708464638,-2122.6091565616816,-10613.045782808407,-2429.5078124630095,-1798.2565674032883,120,24,False,-1937.3267152133221,-2427.083671705344,-1798.2565674032883,-2020.8710160234443,-2429.5078124630095,-16772.279924503888,-8155.3751707525225,-1723.3809507502726,253045,50609
2131,24,51144,-19653.20555532767,-9636.541898390458,-2003.3327313874422,-10016.663656937211,-2306.7821442558957,-1692.875751817148,120,24,False,-1872.1400286466487,-2265.056812139035,-1692.875751817148,-1879.808920078483,-2306.7821442558957,-16655.543307719796,-8093.545471981185,-1712.3995671477219,253165,50633
2132,24,51168,-15311.86463838843,-7445.637375758653,-1573.2454525259554,-7866.227262629777,-1876.7275354870778,-1346.783897729699,120,24,False,-1510.6670838771886,-1876.7275354870778,-1346.783897729699,-1396.8569968300442,-1735.191748705767,-16336.632592592656,-7932.841640219236,-1680.7581904746835,253285,50657
2133,24,51192,-23208.88550577753,-11399.309305574914,-2361.9152400405233,-11809.576200202617,-2760.248422689922,-1961.3250033197517,120,24,False,-2214.0861689394956,-2760.248422689922,-1961.3250033197517,-2201.206020463019,-2672.7105847904277,-16686.508106458652,-8106.138497462134,-1716.0739217993032,253405,50681
2134,24,51216,-19679.080947380222,-9661.684131841032,-2003.4793631078378,-10017.396815539189,-2314.6634084146554,-1662.4243702339206,120,24,False,-1877.5954442528198,-2279.777332487177,-1662.4243702339206,-1882.9362601506148,-2314.6634084146554,-17164.717219413826,-8369.920217727456,-1758.9594003372738,253525,50705
2135,24,51240,-8313.749335862954,-3717.8255664790986,-919.1847538767713,-4595.923769383857,-1078.8508377301732,-768.1985347098098,120,24,False,-847.2154695976701,-1078.8508377301732,-768.1985347098098,-871.0489963777077,-1030.609930968496,-16854.413808144876,-8201.287917301383,-1730.6251781686983,253645,50729
2136,24,51264,-20005.616223490477,-9813.227198597095,-2038.4778049786769,-10192.389024893384,-2387.62875036794,-1647.4835716252078,120,24,False,-1845.6073776796352,-2373.3404865526745,-1647.4835716252078,-1938.3288386679264,-2387.62875036794,-17019.416522932286,-8285.01437827724,-1746.8804289310096,253765,50753
2137,24,51288,-23343.569253328023,-11528.529907065955,-2363.0078692524135,-11815.039346262067,-2748.135731333526,-1976.0857321144647,120,24,False,-2143.401570356664,-2669.4426217831324,-1976.0857321144647,-2277.973690674279,-2748.135731333526,-17362.9294537607,-8461.027957688635,-1780.3802992144138,253885,50777
2138,24,51312,-13681.854100798035,-6642.19536678015,-1407.931746803577,-7039.658734017885,-1644.7899802027448,-1170.6837850001295,120,24,False,-1271.7821193120537,-1644.7899802027448,-1170.6837850001295,-1354.5648093042735,-1597.8380401986835,-17585.077825921635,-8588.601497232208,-1799.2952657378853,254005,50801
2139,24,51336,-20033.41714691587,-9854.421806354609,-2035.7990681122515,-10178.995340561258,-2356.4539796455547,-1706.1235163551949,120,24,False,-1904.0974585951008,-2295.603077027397,-1706.1235163551949,-1916.717308938011,-2356.4539796455547,-17861.43323203882,-8729.981215397043,-1826.2904033283562,254125,50825
2140,24,51360,-24980.16525805532,-12311.060938244744,-2533.8208639621153,-12669.104319810576,-2911.2257104102323,-2098.8251244373896,120,24,False,-2365.4555089152336,-2890.7162521008836,-2098.8251244373896,-2402.8817239468362,-2911.2257104102323,-18092.28717198528,-8848.482276955561,-1848.7609790059446,254245,50849
2141,24,51384,-13790.567814737064,-6703.619457371554,-1417.3896714731018,-7086.948357365509,-1719.265466390515,-1157.3794813346535,120,24,False,-1329.9613681823519,-1719.265466390515,-1157.3794813346535,-1286.037318944103,-1594.3047225138853,-17975.84817574838,-8790.41789358206,-1837.0860564332645,254365,50873
2142,24,51408,-11260.914482954817,-5411.404412873224,-1169.9020140163184,-5849.510070081592,-1319.1688824994333,-947.6185538813726,120,24,False,-1141.595454282292,-1319.1688824994333,-947.6185538813726,-1126.2339448160164,-1314.8932346024778,-17643.70270476811,-8624.349262820542,-1803.8706883895143,254485,50897
2143,24,51432,-10910.710577494654,-5136.780465667731,-1154.7860223653847,-5773.930111826923,-1466.5331907448415,-907.2595061909274,120,24,False,-1185.1888163943831,-1466.5331907448415,-907.2595061909274,-979.903678896897,-1235.0449195998738,-17269.92734712372,-8429.604884474678,-1768.0644925298081,254605,50921
2144,24,51456,-16899.666791777745,-8371.528828386206,-1705.6275926783073,-8528.137963391537,-1983.1585960006198,-1442.4779796299,120,24,False,-1617.6720667055733,-1856.3111028368398,-1442.4779796299,-1628.5182182186038,-1983.1585960006198,-17228.50026423074,-8415.17094476125,-1762.665863893897,254725,50945
2145,24,51480,-16220.034179782993,-7832.554896176042,-1677.49585672139,-8387.47928360695,-1959.8801523122163,-1388.687249934572,120,24,False,-1505.3674708535634,-1959.8801523122163,-1388.687249934572,-1612.253070441446,-1921.2913400651514,-17524.423126015605,-8563.28415099845,-1792.2277950034306,254845,50969
2146,24,51504,-16398.180344585795,-8031.779338956845,-1673.2802011257895,-8366.401005628948,-1980.4633904612033,-1353.0898919802646,120,24,False,-1510.143235818175,-1980.4633904612033,-1353.0898919802646,-1559.9485173844312,-1962.7559699848744,-17299.459212208618,-8449.567352052825,-1769.9783720311582,254965,50993
2147,24,51528,-8713.678917245395,-4132.815780227522,-916.1726274035748,-4580.863137017874,-999.389805594205,-757.4389360902572,120,24,False,-996.6202856995347,-999.389805594205,-757.4389360902572,-836.5103551511096,-990.9037544827667,-16970.959446171742,-8283.360984918587,-1737.5196922506298,255085,51017
2148,24,51552,-14634.575252375178,-7064.6801881961455,-1513.9790128358065,-7569.8950641790325,-1768.1177533396162,-1261.6547644462505,120,24,False,-1407.1372211208773,-1713.8164989150912,-1261.6547644462505,-1419.168826357198,-1768.1177533396162,-16976.86800937399,-8280.49810667407,-1739.2739805399838,255205,51041
2149,24,51576,-11888.050041337243,-5671.257163646648,-1243.358575538119,-6216.792877690596,-1465.3133793678323,-1036.4489145785171,120,24,False,-1115.611109497928,-1465.3133793678323,-1036.4489145785171,-1180.2710142599635,-1419.1484599863538,-16491.772742944424,-8033.073836752663,-1691.739781238352,255325,51065
2150,24,51600,-14987.329313170467,-7305.6611502150035,-1536.3336325910925,-7681.668162955462,-1827.6344901268428,-1265.2340591228908,120,24,False,-1414.8102847769105,-1827.6344901268428,-1265.2340591228908,-1439.9026269152664,-1734.0867020135513,-16195.755784039295,-7883.625758840181,-1662.4260050398225,255445,51089
2151,24,51624,-16748.558285867464,-8191.1380042096525,-1711.4840563315622,-8557.42028165781,-2007.8487789376852,-1347.5742705432563,120,24,False,-1593.0739969461688,-1982.3526281220506,-1347.5742705432563,-1626.570607108649,-2007.8487789376852,-16050.523420566282,-7811.355564131141,-1647.8335712870285,255565,51113
2152,24,51648,-11375.061659148,-5384.48602899475,-1198.1151260306497,-5990.575630153248,-1367.2215337565324,-1014.4562963781141,120,24,False,-1160.5905320834013,-1328.204655521822,-1014.4562963781141,-1120.1026124133791,-1367.2215337565324,-15853.683271604265,-7708.297996792945,-1629.0770549622632,255685,51137
2153,24,51672,-14842.437501437886,-7360.912739652325,-1496.304952357112,-7481.524761785559,-1746.419346456348,-1292.3600310272059,120,24,False,-1415.9005711112222,-1593.9915037887827,-1292.3600310272059,-1432.8533094020006,-1746.419346456348,-15435.360871387282,-7506.378168496817,-1585.7965405780928,255805,51161
2154,24,51696,-16335.187761570262,-7871.475598647827,-1692.742432584487,-8463.712162922435,-2097.4184106668163,-1372.2463536183166,120,24,False,-1606.1379798980984,-2097.4184106668163,-1372.2463536183166,-1528.5051717201723,-1859.4042470190313,-15268.166212096785,-7416.867741837157,-1570.2596940519254,255925,51185
2155,24,51720,-20146.92322662419,-9726.48810116073,-2084.087025092692,-10420.435125463458,-2389.5477579244566,-1722.5625851057446,120,24,False,-2009.1073453038755,-2348.3370527603665,-1722.5625851057446,-1950.8803843690148,-2389.5477579244566,-15859.824906634845,-7717.300868571238,-1628.5048076127214,256045,51209
2156,24,51744,-9043.254862890244,-4214.286070717685,-965.7937584345118,-4828.968792172559,-1100.9475765639177,-769.4052511496055,120,24,False,-989.9553089832392,-1100.9475765639177,-769.4052511496055,-891.8790600681929,-1076.7815954076034,-15311.70683860483,-7437.353812177267,-1574.870605285513,256165,51233
2157,24,51768,-18734.372014411645,-9132.481481182205,-1920.3781066458882,-9601.890533229442,-2231.0353474417643,-1621.8603472960456,120,24,False,-1785.4439676141255,-2150.2995524377125,-1621.8603472960456,-1813.2513184397928,-2231.0353474417643,-15081.246976659013,-7317.551390883079,-1552.7391171551867,256285,51257
2158,24,51792,-16826.75912165457,-8015.709680589219,-1762.20988821307,-8811.04944106535,-2052.2347489412746,-1469.654787301424,120,24,False,-1583.338517177203,-2052.2347489412746,-1469.654787301424,-1680.0660696219275,-2025.7553180235213,-15238.49222770184,-7386.227106573533,-1570.4530242256612,256405,51281
2159,24,51816,-23133.163714968527,-11437.732479591108,-2339.0862470754837,-11695.431235377418,-2712.6216596802124,-1977.838541532057,120,24,False,-2245.3308750824067,-2519.651947024243,-1977.838541532057,-2239.9882120584994,-2712.6216596802124,-15393.479556104474,-7465.392640235356,-1585.6173831738229,256525,51305
2160,24,51840,-18395.8674691242,-9061.887672853689,-1866.7959592541024,-9333.979796270512,-2131.816500843013,-1548.5891948361182,120,24,False,-1743.1775096476078,-2120.458639623119,-1548.5891948361182,-1789.9379513206554,-2131.816500843013,-15064.264666657918,-7302.933976965805,-1552.2661379384222,256645,51329
2161,24,51864,-9051.280101244422,-4089.2348202186195,-992.4090562051606,-4962.045281025803,-1235.3753067011044,-793.2133401755143,120,24,False,-944.1439148090017,-1235.3753067011044,-793.2133401755143,-902.2640622489548,-1087.048657091228,-14827.300280983283,-7172.214745108159,-1531.017107175025,256765,51353
