timestamp,month,day,hour,weekday,is_weekend,ev_energy_kwh,ev_power_kw,observation_count,source_year_count,exact_month_day_hour_available,construction_source,three_sigma_flag,source_dataset,source_site,source_observation_period,profile_type,representative_calendar_year,is_measured_2022_data,profile_method
2021-01-16 17:00:00,1,16,17,Saturday,1,11.285000010200648,11.285000010200648,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-16 18:00:00,1,16,18,Saturday,1,12.787752828756236,12.787752828756236,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-16 19:00:00,1,16,19,Saturday,1,9.816108229724858,9.816108229724858,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-16 20:00:00,1,16,20,Saturday,1,7.279674449244448,7.279674449244448,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-16 21:00:00,1,16,21,Saturday,1,8.707855061977096,8.707855061977096,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-16 22:00:00,1,16,22,Saturday,1,4.131526614620457,4.131526614620457,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-16 23:00:00,1,16,23,Saturday,1,3.3065110128001427,3.3065110128001427,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-17 00:00:00,1,17,0,Sunday,1,3.3065110128001427,3.3065110128001427,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-17 01:00:00,1,17,1,Sunday,1,3.3065110128001427,3.3065110128001427,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-17 02:00:00,1,17,2,Sunday,1,3.3065110128001427,3.3065110128001427,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-17 03:00:00,1,17,3,Sunday,1,3.3065110128001427,3.3065110128001427,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-17 04:00:00,1,17,4,Sunday,1,3.3065110128001427,3.3065110128001427,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-17 05:00:00,1,17,5,Sunday,1,2.763569574367722,2.763569574367722,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-17 06:00:00,1,17,6,Sunday,1,1.7135675750401065,1.7135675750401065,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-17 07:00:00,1,17,7,Sunday,1,2.673890533102034,2.673890533102034,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-17 08:00:00,1,17,8,Sunday,1,14.158294022378882,14.158294022378882,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-17 09:00:00,1,17,9,Sunday,1,43.00043276973159,43.00043276973159,2,2,1,month_day_hour_mean,1,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-17 10:00:00,1,17,10,Sunday,1,61.89558984657311,61.89558984657311,2,2,1,month_day_hour_mean,1,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-17 11:00:00,1,17,11,Sunday,1,52.661559955444474,52.661559955444474,2,2,1,month_day_hour_mean,1,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-17 12:00:00,1,17,12,Sunday,1,36.73025918171281,36.73025918171281,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-17 13:00:00,1,17,13,Sunday,1,34.87142537505369,34.87142537505369,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-17 14:00:00,1,17,14,Sunday,1,26.23452395076817,26.23452395076817,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-17 15:00:00,1,17,15,Sunday,1,18.60294885940499,18.60294885940499,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-17 16:00:00,1,17,16,Sunday,1,15.7618947278734,15.7618947278734,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-17 17:00:00,1,17,17,Sunday,1,5.085817905429334,5.085817905429334,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-17 18:00:00,1,17,18,Sunday,1,2.7947514910947744,2.7947514910947744,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-17 19:00:00,1,17,19,Sunday,1,3.6883708698898126,3.6883708698898126,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-17 20:00:00,1,17,20,Sunday,1,10.517917023751012,10.517917023751012,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-17 21:00:00,1,17,21,Sunday,1,13.363856645113858,13.363856645113858,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-17 22:00:00,1,17,22,Sunday,1,5.4963093791212145,5.4963093791212145,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-17 23:00:00,1,17,23,Sunday,1,3.4837803061010586,3.4837803061010586,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-18 00:00:00,1,18,0,Monday,0,3.4837803061010586,3.4837803061010586,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-18 01:00:00,1,18,1,Monday,0,2.0300267774567695,2.0300267774567695,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-18 02:00:00,1,18,2,Monday,0,1.783483781370896,1.783483781370896,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-18 03:00:00,1,18,3,Monday,0,1.783483781370896,1.783483781370896,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-18 04:00:00,1,18,4,Monday,0,1.783483781370896,1.783483781370896,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-18 05:00:00,1,18,5,Monday,0,2.4582724247889507,2.4582724247889507,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-18 06:00:00,1,18,6,Monday,0,5.845499336337221,5.845499336337221,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-18 07:00:00,1,18,7,Monday,0,3.6629256422418734,3.6629256422418734,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-18 08:00:00,1,18,8,Monday,0,11.349137290068189,11.349137290068189,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-18 09:00:00,1,18,9,Monday,0,22.579731053091006,22.579731053091006,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-18 10:00:00,1,18,10,Monday,0,28.23248456617627,28.23248456617627,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-18 11:00:00,1,18,11,Monday,0,26.641638169518824,26.641638169518824,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-18 12:00:00,1,18,12,Monday,0,27.009553534241885,27.009553534241885,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-18 13:00:00,1,18,13,Monday,0,25.095663686017215,25.095663686017215,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-18 14:00:00,1,18,14,Monday,0,24.57187797223276,24.57187797223276,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-18 15:00:00,1,18,15,Monday,0,21.10779153364797,21.10779153364797,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-18 16:00:00,1,18,16,Monday,0,17.287791659151686,17.287791659151686,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-18 17:00:00,1,18,17,Monday,0,12.7172654187753,12.7172654187753,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-18 18:00:00,1,18,18,Monday,0,8.893748304313503,8.893748304313503,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-18 19:00:00,1,18,19,Monday,0,0.4758723108952116,0.4758723108952116,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-18 20:00:00,1,18,20,Monday,0,7.269079325865235,7.269079325865235,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-18 21:00:00,1,18,21,Monday,0,11.183286694880245,11.183286694880245,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-18 22:00:00,1,18,22,Monday,0,11.183286694880245,11.183286694880245,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-18 23:00:00,1,18,23,Monday,0,8.900859352237056,8.900859352237056,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-19 00:00:00,1,19,0,Tuesday,0,8.412977040964034,8.412977040964034,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-19 01:00:00,1,19,1,Tuesday,0,7.76688143334179,7.76688143334179,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-19 02:00:00,1,19,2,Tuesday,0,8.247529440899743,8.247529440899743,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-19 03:00:00,1,19,3,Tuesday,0,3.217100016931649,3.217100016931649,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-19 04:00:00,1,19,4,Tuesday,0,0.0,0.0,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-19 05:00:00,1,19,5,Tuesday,0,0.0,0.0,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-19 06:00:00,1,19,6,Tuesday,0,0.0,0.0,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-19 07:00:00,1,19,7,Tuesday,0,0.212817658511809,0.212817658511809,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-19 08:00:00,1,19,8,Tuesday,0,0.7931092863794125,0.7931092863794125,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-19 09:00:00,1,19,9,Tuesday,0,2.4121542839531473,2.4121542839531473,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-19 10:00:00,1,19,10,Tuesday,0,8.664475258292832,8.664475258292832,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-19 11:00:00,1,19,11,Tuesday,0,13.666682250788805,13.666682250788805,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-19 12:00:00,1,19,12,Tuesday,0,10.347783526632865,10.347783526632865,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-19 13:00:00,1,19,13,Tuesday,0,11.148509384954462,11.148509384954462,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-19 14:00:00,1,19,14,Tuesday,0,12.92130097015639,12.92130097015639,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-19 15:00:00,1,19,15,Tuesday,0,7.6563541712220005,7.6563541712220005,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-19 16:00:00,1,19,16,Tuesday,0,6.397415915796636,6.397415915796636,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-19 17:00:00,1,19,17,Tuesday,0,9.56559101915989,9.56559101915989,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-19 18:00:00,1,19,18,Tuesday,0,8.041998422365253,8.041998422365253,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-19 19:00:00,1,19,19,Tuesday,0,3.2858138509042787,3.2858138509042787,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-19 20:00:00,1,19,20,Tuesday,0,3.8862646704650983,3.8862646704650983,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-19 21:00:00,1,19,21,Tuesday,0,6.727707544170019,6.727707544170019,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-19 22:00:00,1,19,22,Tuesday,0,6.727707544170019,6.727707544170019,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-19 23:00:00,1,19,23,Tuesday,0,6.727707544170019,6.727707544170019,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-20 00:00:00,1,20,0,Wednesday,0,4.506132290530848,4.506132290530848,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-20 01:00:00,1,20,1,Wednesday,0,3.4418936932657402,3.4418936932657402,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-20 02:00:00,1,20,2,Wednesday,0,1.6493029319144152,1.6493029319144152,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-20 03:00:00,1,20,3,Wednesday,0,0.04719261969142675,0.04719261969142675,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-20 04:00:00,1,20,4,Wednesday,0,0.04719261969142675,0.04719261969142675,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-20 05:00:00,1,20,5,Wednesday,0,0.04719261969142675,0.04719261969142675,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-20 06:00:00,1,20,6,Wednesday,0,0.0416999231217857,0.0416999231217857,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-20 07:00:00,1,20,7,Wednesday,0,1.273207899653056,1.273207899653056,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-20 08:00:00,1,20,8,Wednesday,0,1.7738190552441955,1.7738190552441955,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-20 09:00:00,1,20,9,Wednesday,0,7.065529987306483,7.065529987306483,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-20 10:00:00,1,20,10,Wednesday,0,16.146336928922395,16.146336928922395,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-20 11:00:00,1,20,11,Wednesday,0,10.092498445262583,10.092498445262583,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-20 12:00:00,1,20,12,Wednesday,0,6.890252428688127,6.890252428688127,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-20 13:00:00,1,20,13,Wednesday,0,10.452336703860572,10.452336703860572,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-20 14:00:00,1,20,14,Wednesday,0,11.356168082310324,11.356168082310324,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-20 15:00:00,1,20,15,Wednesday,0,8.100141925205168,8.100141925205168,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-20 16:00:00,1,20,16,Wednesday,0,6.003122929785885,6.003122929785885,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-20 17:00:00,1,20,17,Wednesday,0,9.096379312384363,9.096379312384363,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-20 18:00:00,1,20,18,Wednesday,0,6.644249205640298,6.644249205640298,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-20 19:00:00,1,20,19,Wednesday,0,8.37408595297148,8.37408595297148,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-20 20:00:00,1,20,20,Wednesday,0,5.360779313046996,5.360779313046996,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-20 21:00:00,1,20,21,Wednesday,0,0.535091829718072,0.535091829718072,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-20 22:00:00,1,20,22,Wednesday,0,0.0,0.0,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-20 23:00:00,1,20,23,Wednesday,0,0.0,0.0,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-21 00:00:00,1,21,0,Thursday,0,0.0,0.0,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-21 01:00:00,1,21,1,Thursday,0,0.0,0.0,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
2021-01-21 02:00:00,1,21,2,Thursday,0,0.0,0.0,2,2,1,month_day_hour_mean,0,ACN-Data,Caltech,2018-2020,Representative annual profile,2021,0,Mean by local month-day-hour across available ACN 2018-2020 hourly observations; Feb 29 excluded
