timestamp_utc,timestamp_local,source_year,month,day,hour,weekday,is_weekend,ev_energy_kwh,ev_power_kw,active_session_contributions,unique_sessions,has_ev_activity,missing_hour,source_dataset,source_site,source_period,source_timezone,construction_method
2018-05-17 06:00:00+00:00,2018-05-16 23:00:00-07:00,2018,5,16,23,Wednesday,0,7.590180100041676,7.590180100041676,3,3,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-17 07:00:00+00:00,2018-05-17 00:00:00-07:00,2018,5,17,0,Thursday,0,3.153603719969,3.153603719969,1,1,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-17 08:00:00+00:00,2018-05-17 01:00:00-07:00,2018,5,17,1,Thursday,0,1.6888020884847015,1.6888020884847015,2,2,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-17 09:00:00+00:00,2018-05-17 02:00:00-07:00,2018,5,17,2,Thursday,0,1.9813501776549547,1.9813501776549547,1,1,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-17 10:00:00+00:00,2018-05-17 03:00:00-07:00,2018,5,17,3,Thursday,0,1.9813501776549547,1.9813501776549547,1,1,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-17 11:00:00+00:00,2018-05-17 04:00:00-07:00,2018,5,17,4,Thursday,0,2.64456823995847,2.64456823995847,2,2,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-17 12:00:00+00:00,2018-05-17 05:00:00-07:00,2018,5,17,5,Thursday,0,4.965831458020773,4.965831458020773,2,2,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-17 13:00:00+00:00,2018-05-17 06:00:00-07:00,2018,5,17,6,Thursday,0,5.06392337570007,5.06392337570007,4,4,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-17 14:00:00+00:00,2018-05-17 07:00:00-07:00,2018,5,17,7,Thursday,0,19.67454885491863,19.67454885491863,10,10,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-17 15:00:00+00:00,2018-05-17 08:00:00-07:00,2018,5,17,8,Thursday,0,40.41835058517715,40.41835058517715,26,26,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-17 16:00:00+00:00,2018-05-17 09:00:00-07:00,2018,5,17,9,Thursday,0,59.476454171854144,59.476454171854144,33,33,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-17 17:00:00+00:00,2018-05-17 10:00:00-07:00,2018,5,17,10,Thursday,0,64.11096405921066,64.11096405921066,39,39,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-17 18:00:00+00:00,2018-05-17 11:00:00-07:00,2018,5,17,11,Thursday,0,47.22964805125907,47.22964805125907,31,31,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-17 19:00:00+00:00,2018-05-17 12:00:00-07:00,2018,5,17,12,Thursday,0,37.46455670461949,37.46455670461949,25,25,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-17 20:00:00+00:00,2018-05-17 13:00:00-07:00,2018,5,17,13,Thursday,0,32.48913363150225,32.48913363150225,22,22,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-17 21:00:00+00:00,2018-05-17 14:00:00-07:00,2018,5,17,14,Thursday,0,29.727549982986375,29.727549982986375,21,21,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-17 22:00:00+00:00,2018-05-17 15:00:00-07:00,2018,5,17,15,Thursday,0,25.374601696942168,25.374601696942168,14,14,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-17 23:00:00+00:00,2018-05-17 16:00:00-07:00,2018,5,17,16,Thursday,0,31.34676939576434,31.34676939576434,15,15,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-18 00:00:00+00:00,2018-05-17 17:00:00-07:00,2018,5,17,17,Thursday,0,25.005336804433334,25.005336804433334,13,13,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-18 01:00:00+00:00,2018-05-17 18:00:00-07:00,2018,5,17,18,Thursday,0,26.788782450844064,26.788782450844064,12,12,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-18 02:00:00+00:00,2018-05-17 19:00:00-07:00,2018,5,17,19,Thursday,0,37.72533907347616,37.72533907347616,11,11,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-18 03:00:00+00:00,2018-05-17 20:00:00-07:00,2018,5,17,20,Thursday,0,27.13649224533513,27.13649224533513,9,9,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-18 04:00:00+00:00,2018-05-17 21:00:00-07:00,2018,5,17,21,Thursday,0,27.089361124138712,27.089361124138712,9,9,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-18 05:00:00+00:00,2018-05-17 22:00:00-07:00,2018,5,17,22,Thursday,0,25.499607190464534,25.499607190464534,9,9,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-18 06:00:00+00:00,2018-05-17 23:00:00-07:00,2018,5,17,23,Thursday,0,18.29763545260578,18.29763545260578,7,7,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-18 07:00:00+00:00,2018-05-18 00:00:00-07:00,2018,5,18,0,Friday,0,11.092976992161034,11.092976992161034,5,5,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-18 08:00:00+00:00,2018-05-18 01:00:00-07:00,2018,5,18,1,Friday,0,5.205366556377412,5.205366556377412,3,3,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-18 09:00:00+00:00,2018-05-18 02:00:00-07:00,2018,5,18,2,Friday,0,1.4805912027613064,1.4805912027613064,1,1,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-18 10:00:00+00:00,2018-05-18 03:00:00-07:00,2018,5,18,3,Friday,0,1.4805912027613064,1.4805912027613064,1,1,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-18 11:00:00+00:00,2018-05-18 04:00:00-07:00,2018,5,18,4,Friday,0,1.4805912027613064,1.4805912027613064,1,1,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-18 12:00:00+00:00,2018-05-18 05:00:00-07:00,2018,5,18,5,Friday,0,2.5901066377472746,2.5901066377472746,2,2,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-18 13:00:00+00:00,2018-05-18 06:00:00-07:00,2018,5,18,6,Friday,0,5.179115400170513,5.179115400170513,3,3,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-18 14:00:00+00:00,2018-05-18 07:00:00-07:00,2018,5,18,7,Friday,0,14.092791818838782,14.092791818838782,7,7,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-18 15:00:00+00:00,2018-05-18 08:00:00-07:00,2018,5,18,8,Friday,0,28.63861431987828,28.63861431987828,21,21,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-18 16:00:00+00:00,2018-05-18 09:00:00-07:00,2018,5,18,9,Friday,0,50.18725535489351,50.18725535489351,27,27,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-18 17:00:00+00:00,2018-05-18 10:00:00-07:00,2018,5,18,10,Friday,0,54.425390489441554,54.425390489441554,32,32,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-18 18:00:00+00:00,2018-05-18 11:00:00-07:00,2018,5,18,11,Friday,0,53.036385650735504,53.036385650735504,29,29,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-18 19:00:00+00:00,2018-05-18 12:00:00-07:00,2018,5,18,12,Friday,0,45.45406234009101,45.45406234009101,29,29,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-18 20:00:00+00:00,2018-05-18 13:00:00-07:00,2018,5,18,13,Friday,0,39.856898939827694,39.856898939827694,29,29,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-18 21:00:00+00:00,2018-05-18 14:00:00-07:00,2018,5,18,14,Friday,0,30.31632690707206,30.31632690707206,21,21,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-18 22:00:00+00:00,2018-05-18 15:00:00-07:00,2018,5,18,15,Friday,0,27.87081248591155,27.87081248591155,18,18,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-18 23:00:00+00:00,2018-05-18 16:00:00-07:00,2018,5,18,16,Friday,0,28.415823643983348,28.415823643983348,18,18,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-19 00:00:00+00:00,2018-05-18 17:00:00-07:00,2018,5,18,17,Friday,0,23.091977269657228,23.091977269657228,12,12,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-19 01:00:00+00:00,2018-05-18 18:00:00-07:00,2018,5,18,18,Friday,0,15.026939591858877,15.026939591858877,11,11,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-19 02:00:00+00:00,2018-05-18 19:00:00-07:00,2018,5,18,19,Friday,0,12.453955821370739,12.453955821370739,5,5,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-19 03:00:00+00:00,2018-05-18 20:00:00-07:00,2018,5,18,20,Friday,0,11.88007522232274,11.88007522232274,8,8,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-19 04:00:00+00:00,2018-05-18 21:00:00-07:00,2018,5,18,21,Friday,0,19.93501498082272,19.93501498082272,6,6,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-19 05:00:00+00:00,2018-05-18 22:00:00-07:00,2018,5,18,22,Friday,0,22.306928296698697,22.306928296698697,8,8,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-19 06:00:00+00:00,2018-05-18 23:00:00-07:00,2018,5,18,23,Friday,0,20.53907442421115,20.53907442421115,6,6,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-19 07:00:00+00:00,2018-05-19 00:00:00-07:00,2018,5,19,0,Saturday,1,18.55088784280741,18.55088784280741,5,5,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-19 08:00:00+00:00,2018-05-19 01:00:00-07:00,2018,5,19,1,Saturday,1,13.648643793451312,13.648643793451312,5,5,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-19 09:00:00+00:00,2018-05-19 02:00:00-07:00,2018,5,19,2,Saturday,1,6.32662444696812,6.32662444696812,3,3,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-19 10:00:00+00:00,2018-05-19 03:00:00-07:00,2018,5,19,3,Saturday,1,5.156599442704495,5.156599442704495,2,2,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-19 11:00:00+00:00,2018-05-19 04:00:00-07:00,2018,5,19,4,Saturday,1,3.8943236430210115,3.8943236430210115,2,2,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-19 12:00:00+00:00,2018-05-19 05:00:00-07:00,2018,5,19,5,Saturday,1,6.68768227448334,6.68768227448334,3,3,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-19 13:00:00+00:00,2018-05-19 06:00:00-07:00,2018,5,19,6,Saturday,1,5.44105549512958,5.44105549512958,3,3,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-19 14:00:00+00:00,2018-05-19 07:00:00-07:00,2018,5,19,7,Saturday,1,9.811744648756246,9.811744648756246,6,6,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-19 15:00:00+00:00,2018-05-19 08:00:00-07:00,2018,5,19,8,Saturday,1,22.563397870269924,22.563397870269924,9,9,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-19 16:00:00+00:00,2018-05-19 09:00:00-07:00,2018,5,19,9,Saturday,1,21.163349792647274,21.163349792647274,7,7,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-19 17:00:00+00:00,2018-05-19 10:00:00-07:00,2018,5,19,10,Saturday,1,17.364151314040463,17.364151314040463,8,8,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-19 18:00:00+00:00,2018-05-19 11:00:00-07:00,2018,5,19,11,Saturday,1,12.990510378003073,12.990510378003073,8,8,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-19 19:00:00+00:00,2018-05-19 12:00:00-07:00,2018,5,19,12,Saturday,1,6.02056769863523,6.02056769863523,6,6,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-19 20:00:00+00:00,2018-05-19 13:00:00-07:00,2018,5,19,13,Saturday,1,14.836364458180864,14.836364458180864,9,9,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-19 21:00:00+00:00,2018-05-19 14:00:00-07:00,2018,5,19,14,Saturday,1,26.50235745185114,26.50235745185114,10,10,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-19 22:00:00+00:00,2018-05-19 15:00:00-07:00,2018,5,19,15,Saturday,1,29.371167717714293,29.371167717714293,13,13,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-19 23:00:00+00:00,2018-05-19 16:00:00-07:00,2018,5,19,16,Saturday,1,35.9519702602046,35.9519702602046,17,17,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-20 00:00:00+00:00,2018-05-19 17:00:00-07:00,2018,5,19,17,Saturday,1,29.11899164607238,29.11899164607238,12,12,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-20 01:00:00+00:00,2018-05-19 18:00:00-07:00,2018,5,19,18,Saturday,1,36.9831537942018,36.9831537942018,13,13,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-20 02:00:00+00:00,2018-05-19 19:00:00-07:00,2018,5,19,19,Saturday,1,32.117154168360095,32.117154168360095,12,12,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-20 03:00:00+00:00,2018-05-19 20:00:00-07:00,2018,5,19,20,Saturday,1,22.81364233988351,22.81364233988351,8,8,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-20 04:00:00+00:00,2018-05-19 21:00:00-07:00,2018,5,19,21,Saturday,1,24.11981941426739,24.11981941426739,10,10,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-20 05:00:00+00:00,2018-05-19 22:00:00-07:00,2018,5,19,22,Saturday,1,23.561025097014895,23.561025097014895,10,10,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-20 06:00:00+00:00,2018-05-19 23:00:00-07:00,2018,5,19,23,Saturday,1,16.98794072466542,16.98794072466542,10,10,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-20 07:00:00+00:00,2018-05-20 00:00:00-07:00,2018,5,20,0,Sunday,1,19.85708430809842,19.85708430809842,8,8,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-20 08:00:00+00:00,2018-05-20 01:00:00-07:00,2018,5,20,1,Sunday,1,17.79307990493683,17.79307990493683,8,8,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-20 09:00:00+00:00,2018-05-20 02:00:00-07:00,2018,5,20,2,Sunday,1,8.658022587414203,8.658022587414203,6,6,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-20 10:00:00+00:00,2018-05-20 03:00:00-07:00,2018,5,20,3,Sunday,1,8.59274097607515,8.59274097607515,5,5,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-20 11:00:00+00:00,2018-05-20 04:00:00-07:00,2018,5,20,4,Sunday,1,3.9672611078948097,3.9672611078948097,5,5,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-20 12:00:00+00:00,2018-05-20 05:00:00-07:00,2018,5,20,5,Sunday,1,4.657458598656585,4.657458598656585,4,4,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-20 13:00:00+00:00,2018-05-20 06:00:00-07:00,2018,5,20,6,Sunday,1,1.2270180936874742,1.2270180936874742,2,2,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-20 14:00:00+00:00,2018-05-20 07:00:00-07:00,2018,5,20,7,Sunday,1,1.2270180936874742,1.2270180936874742,2,2,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-20 15:00:00+00:00,2018-05-20 08:00:00-07:00,2018,5,20,8,Sunday,1,1.2270180936874742,1.2270180936874742,2,2,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-20 16:00:00+00:00,2018-05-20 09:00:00-07:00,2018,5,20,9,Sunday,1,2.0101320593334786,2.0101320593334786,3,3,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-20 17:00:00+00:00,2018-05-20 10:00:00-07:00,2018,5,20,10,Sunday,1,10.450731524865635,10.450731524865635,7,7,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-20 18:00:00+00:00,2018-05-20 11:00:00-07:00,2018,5,20,11,Sunday,1,28.15235241278495,28.15235241278495,15,15,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-20 19:00:00+00:00,2018-05-20 12:00:00-07:00,2018,5,20,12,Sunday,1,29.961078134534898,29.961078134534898,14,14,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-20 20:00:00+00:00,2018-05-20 13:00:00-07:00,2018,5,20,13,Sunday,1,24.871218230614218,24.871218230614218,13,13,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-20 21:00:00+00:00,2018-05-20 14:00:00-07:00,2018,5,20,14,Sunday,1,27.064026635408943,27.064026635408943,12,12,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-20 22:00:00+00:00,2018-05-20 15:00:00-07:00,2018,5,20,15,Sunday,1,30.638693132370342,30.638693132370342,12,12,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-20 23:00:00+00:00,2018-05-20 16:00:00-07:00,2018,5,20,16,Sunday,1,31.06609730111831,31.06609730111831,13,13,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-21 00:00:00+00:00,2018-05-20 17:00:00-07:00,2018,5,20,17,Sunday,1,27.951850220490343,27.951850220490343,11,11,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-21 01:00:00+00:00,2018-05-20 18:00:00-07:00,2018,5,20,18,Sunday,1,12.98610867055858,12.98610867055858,9,9,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-21 02:00:00+00:00,2018-05-20 19:00:00-07:00,2018,5,20,19,Sunday,1,10.985781168473046,10.985781168473046,6,6,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-21 03:00:00+00:00,2018-05-20 20:00:00-07:00,2018,5,20,20,Sunday,1,7.2774748988757025,7.2774748988757025,6,6,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-21 04:00:00+00:00,2018-05-20 21:00:00-07:00,2018,5,20,21,Sunday,1,10.21279631114232,10.21279631114232,5,5,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-21 05:00:00+00:00,2018-05-20 22:00:00-07:00,2018,5,20,22,Sunday,1,7.909262246132017,7.909262246132017,5,5,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
2018-05-21 06:00:00+00:00,2018-05-20 23:00:00-07:00,2018,5,20,23,Sunday,1,7.89144679903316,7.89144679903316,3,3,1,0,ACN-Data,Caltech,2018-2020,America/Los_Angeles,Uniform observed delivered energy over connection-to-valid-doneCharging interval; disconnect fallback otherwise
