episode,steps,cumulative_steps,total_return,coordinator_return,mean_local_return,sum_local_return,minimum_local_return,maximum_local_return,local_update_count,coordinator_update_count,terminated_early,mg1_return,mg2_return,mg3_return,mg4_return,mg5_return,moving_average_return,moving_average_coordinator_return,moving_average_local_return,cumulative_local_updates,cumulative_coordinator_updates
93,24,2232,-22915.975314796982,-10710.991983897002,-2440.9966661799963,-12204.98333089998,-2964.4970024249697,-1958.4284087317048,120,24,False,-2233.270312760353,-2662.7907737653823,-1958.4284087317048,-2385.996833217572,-2964.4970024249697,-31402.47739359396,-10771.669748289776,-4126.161529060837,8605,1721
94,24,2256,-22806.46642717282,-10639.18156988472,-2433.45697145762,-12167.284857288101,-2694.8501064137954,-2083.445795378791,120,24,False,-2452.2170557159034,-2484.6491459107797,-2083.445795378791,-2452.1227538688318,-2694.8501064137954,-31388.79933856931,-10764.456121176137,-4124.868643478634,8725,1745
95,24,2280,-22844.576527314523,-10600.112141808459,-2448.892877101213,-12244.464385506064,-2777.6193887528057,-2157.8699261348124,120,24,False,-2334.1574524114344,-2612.771370071135,-2157.8699261348124,-2362.0462481358745,-2777.6193887528057,-31367.452949652645,-10748.189533056375,-4123.852683319255,8845,1769
96,24,2304,-22776.397385714572,-10592.773932402391,-2436.724690662436,-12183.62345331218,-2630.8111403514326,-2018.1320395118466,120,24,False,-2361.5522141817446,-2573.6065747997477,-2018.1320395118466,-2630.8111403514326,-2599.521484467408,-30973.729958763677,-10724.854284858147,-4049.7751347811063,8965,1793
97,24,2328,-29957.701847558452,-10791.7034624429,-3833.1996770231103,-19165.998385115552,-9630.37965180945,-2085.412831800519,120,24,False,-9630.37965180945,-2607.627447759063,-2085.412831800519,-2387.6183639286173,-2454.9600898179015,-31252.11970027862,-10721.633787643059,-4106.097182527114,9085,1817
98,24,2352,-22670.623807833705,-10580.643218434408,-2417.996117879859,-12089.980589399294,-2587.8544701565493,-2134.5977933861386,120,24,False,-2344.858337201076,-2585.0539227042204,-2134.5977933861386,-2437.61606595131,-2587.8544701565493,-31232.05798990815,-10710.882793053406,-4104.2350393709485,9205,1841
99,24,2376,-27921.336868407274,-10653.263751262206,-3453.6146234290136,-17268.073117145068,-7744.224850208596,-1927.9047501351604,120,24,False,-2495.129428636823,-7744.224850208596,-1927.9047501351604,-2475.90170539687,-2624.912382767619,-31466.400037456333,-10698.200777842812,-4153.639851922703,9325,1865
100,24,2400,-30553.38985404068,-10937.52529134981,-3923.172912538174,-19615.86456269087,-10158.832982376922,-2126.809891210682,120,24,False,-2300.968075414653,-10158.832982376922,-2126.809891210682,-2296.464772555345,-2732.788841133266,-31839.430536762142,-10704.233156611837,-4227.03947603006,9445,1889
101,24,2424,-26890.10695197647,-10589.20460946589,-3260.1804685021157,-16300.902342510579,-6528.233864317475,-2010.4511786150829,120,24,False,-6528.233864317475,-2674.95334577633,-2010.4511786150829,-2422.526686390625,-2664.7372674110643,-31124.772752297817,-10691.28875212777,-4086.6968000340094,9565,1913
102,24,2448,-22691.444808756438,-10540.877319165307,-2430.113497918226,-12150.56748959113,-2634.2611101716525,-2055.6404361088344,120,24,False,-2284.709657042978,-2584.2559547711367,-2055.6404361088344,-2591.7003314965295,-2634.2611101716525,-31101.555957219018,-10680.307283524373,-4084.2497347389276,9685,1937
103,24,2472,-22758.981453509903,-10601.395286127317,-2431.517233476517,-12157.586167382586,-2618.742170776688,-2150.1880296101244,120,24,False,-2333.0943034529205,-2520.865857020793,-2150.1880296101244,-2534.6958065220592,-2618.742170776688,-30571.00050426738,-10670.852174944604,-3980.0296658645543,9805,1961
104,24,2496,-35745.43685045135,-10515.94993372776,-5045.897383344718,-25229.48691672359,-15539.43321945185,-2002.3298305898793,120,24,False,-15539.43321945185,-2536.4389698394216,-2002.3298305898793,-2543.925178855028,-2607.3597179874073,-30573.08573752183,-10664.035934851217,-3981.809960534124,9925,1985
105,24,2520,-22738.46069036857,-10566.989621079121,-2434.29421385789,-12171.47106928945,-2605.103677397754,-2100.3992828443347,120,24,False,-2461.5355997363195,-2605.103677397754,-2100.3992828443347,-2452.7327641977695,-2551.6997451132715,-27984.144061665073,-10670.12889071184,-3462.8030341906465,10045,2009
106,24,2544,-22637.293265650835,-10474.980990891205,-2432.462454951926,-12162.312274759628,-2844.6535591433867,-2157.0592547278616,120,24,False,-2448.236686859438,-2844.6535591433867,-2157.0592547278616,-2245.324031250573,-2467.038742778368,-27974.020021659227,-10661.52417692859,-3462.4991689461276,10165,2033
107,24,2568,-22614.928898406662,-10467.946133118066,-2429.3965530577193,-12146.982765288596,-2717.4996879043415,-2131.73837808942,120,24,False,-2314.284718576592,-2562.5504440256495,-2131.73837808942,-2420.909536692593,-2717.4996879043415,-27941.19048036568,-10652.817198241883,-3457.6746564247587,10285,2057
108,24,2592,-22679.12981212415,-10583.162259855997,-2419.1935104536306,-12095.967552268154,-2616.854279929618,-2081.0670936613064,120,24,False,-2341.3829781428294,-2505.5169343151015,-2081.0670936613064,-2551.1462662192994,-2616.854279929618,-27930.86379864334,-10650.306494876513,-3456.111460753365,10405,2081
109,24,2616,-22556.60743759096,-10445.875999443086,-2422.1462876295745,-12110.731438147874,-2667.218500411096,-2081.73897857602,120,24,False,-2445.491477472794,-2545.1480112721324,-2081.73897857602,-2371.134470415831,-2667.218500411096,-27908.465064701257,-10633.211438460854,-3455.0507252480793,10525,2105
110,24,2640,-22933.712179259004,-10725.079377702148,-2441.726560311371,-12208.632801556854,-2810.8001485072828,-1958.9328171960472,120,24,False,-2810.8001485072828,-2611.2763830045683,-1958.9328171960472,-2321.6631874872196,-2505.9602653617376,-27141.422922939928,-10625.869494520048,-3303.1106856839774,10645,2129
111,24,2664,-22805.204712927196,-10652.944042710888,-2430.4521340432616,-12152.260670216308,-2762.233881964509,-1981.6716682778892,120,24,False,-2296.5085038163484,-2561.1353916168837,-1981.6716682778892,-2550.7112245406784,-2762.233881964509,-24636.276304387313,-10629.268437778714,-2801.401573321721,10765,2153
112,24,2688,-22605.349435432516,-10480.591777578155,-2424.9515315708727,-12124.757657854363,-2633.997727576307,-2114.813331508297,120,24,False,-2430.4833961911927,-2546.7641843360643,-2114.813331508297,-2398.699018242503,-2633.997727576307,-24605.15622646465,-10607.55963511734,-2799.519318269462,10885,2177
113,24,2712,-22671.934932925782,-10525.023816692572,-2429.382223246642,-12146.91111623321,-2691.012967504348,-2080.736718261504,120,24,False,-2356.1250598110905,-2604.904366126939,-2080.736718261504,-2414.132004529329,-2691.012967504348,-24592.954207371095,-10598.26122675712,-2798.9385961227945,11005,2201
114,24,2736,-22640.056550882284,-10481.25558286956,-2431.7601936025444,-12158.800968012722,-2681.6171694097916,-2132.785525610733,120,24,False,-2175.166320840338,-2537.2343137608586,-2132.785525610733,-2631.9976383910002,-2681.6171694097916,-24584.63371355657,-10590.364927406361,-2798.8537572300406,11125,2225
115,24,2760,-22571.307805280965,-10444.425606567,-2425.3764397427926,-12126.882198713964,-2572.286821919475,-2088.4733728658634,120,24,False,-2473.907156795919,-2572.286821919475,-2088.4733728658634,-2423.428733942289,-2568.7861131904165,-24570.970277454886,-10582.580600644289,-2797.6779353621196,11245,2249
116,24,2784,-22694.000922790423,-10531.103379988795,-2432.5795085603254,-12162.897542801627,-2742.8022434614677,-2116.103934366457,120,24,False,-2306.3919206051264,-2576.161764033234,-2116.103934366457,-2421.4376803353416,-2742.8022434614677,-24566.850454308682,-10579.49707302361,-2797.470676257014,11365,2273
117,24,2808,-22558.481482092444,-10465.183971114906,-2418.659502195508,-12093.29751097754,-2812.73926502294,-2057.978498361007,120,24,False,-2270.362114125166,-2521.5647808891704,-2057.978498361007,-2430.652852579257,-2812.73926502294,-24196.88943603538,-10563.17109845721,-2726.743667515634,11485,2297
118,24,2832,-22805.45958924813,-10623.580019968436,-2436.375913855939,-12181.879569279694,-2681.1863658070556,-2136.8189800589034,120,24,False,-2337.719564725764,-2571.6452884111573,-2136.8189800589034,-2454.5093702768118,-2681.1863658070556,-24203.631225106103,-10565.317938533914,-2727.662657314438,11605,2321
119,24,2856,-22805.148674352604,-10629.302349937776,-2435.1692648829658,-12175.84632441483,-2668.2514809654867,-2132.615172062434,120,24,False,-2208.7368972889726,-2668.2514809654867,-2132.615172062434,-2531.9984013339954,-2634.244372763941,-23947.82181540337,-10564.119868467691,-2676.740389387135,11725,2345
120,24,2880,-22718.947541291265,-10525.403405467421,-2438.7088271647685,-12193.544135823842,-2692.6023812226986,-2020.5056896268486,120,24,False,-2304.8172547700565,-2613.0309854265192,-2020.5056896268486,-2562.5878247777187,-2692.6023812226986,-23556.099699765895,-10543.51377417357,-2602.517185118465,11845,2369
121,24,2904,-22806.996398262363,-10651.477173986128,-2431.103844855247,-12155.519224276235,-2716.3174059791954,-2056.131582175624,120,24,False,-2341.176656001622,-2607.3631340769925,-2056.131582175624,-2434.5304460428,-2716.3174059791954,-23351.94417208019,-10546.627402399583,-2561.063353936122,11965,2393
122,24,2928,-22711.403801480374,-10553.205351375262,-2431.6396900210225,-12158.198450105112,-2680.302066295575,-2038.2763509502884,120,24,False,-2369.9774805077714,-2620.8115555076656,-2038.2763509502884,-2448.8309968438107,-2680.302066295575,-23352.942121716387,-10547.243804010079,-2561.1396635412616,12085,2417
123,24,2952,-22890.43832483404,-10659.394108939732,-2446.2088431788616,-12231.044215894308,-2628.960695877943,-2126.635359630383,120,24,False,-2316.7933966850346,-2599.350599144878,-2126.635359630383,-2559.304164556068,-2628.960695877943,-23359.514965282597,-10550.143745150703,-2561.874244026379,12205,2441
124,24,2976,-22789.399406030036,-10626.275267640132,-2432.6248276779806,-12163.124138389903,-2742.413038712836,-2001.3699522705576,120,24,False,-2225.3320912931135,-2742.413038712836,-2001.3699522705576,-2523.62805253075,-2670.381003582647,-22711.71309306153,-10555.66001184632,-2431.2106162430428,12325,2465
125,24,3000,-22682.07054285978,-10496.415516778701,-2437.131005216216,-12185.65502608108,-2704.5383672272137,-2079.2557605955985,120,24,False,-2325.1307976608446,-2563.751454631438,-2079.2557605955985,-2512.9786459659845,-2704.5383672272137,-22708.893585686088,-10552.131306631298,-2431.352455810959,12445,2489
126,24,3024,-22846.916154877174,-10642.501516157306,-2440.8829277439736,-12204.414638719869,-2731.834064505226,-2093.0105050651487,120,24,False,-2358.9502685232187,-2731.834064505226,-2093.0105050651487,-2520.3844810361707,-2500.2353195901037,-22719.374730147407,-10560.507332894604,-2431.7734794505604,12565,2513
127,24,3048,-22595.103505047693,-10457.65801808215,-2427.489097393109,-12137.445486965546,-2627.308142886903,-1950.1544644207004,120,24,False,-2553.9501245058477,-2527.2707562142377,-1950.1544644207004,-2627.308142886903,-2478.761998937856,-22718.38346047946,-10559.992927142808,-2431.6781066673307,12685,2537
128,24,3072,-22508.977826577764,-10419.105858030414,-2417.9743937094695,-12089.871968547348,-2683.207023713244,-2142.835098645442,120,24,False,-2257.7860019714713,-2560.502949276135,-2142.835098645442,-2445.5408949410553,-2683.207023713244,-22709.87586120214,-10551.790107051527,-2431.6171508301222,12805,2561
129,24,3096,-22587.683479389027,-10453.473011480011,-2426.842093581803,-12134.210467909015,-2680.2817497385827,-2124.8106798658932,120,24,False,-2225.123337572237,-2680.2817497385827,-2124.8106798658932,-2452.8285178498677,-2651.1661828824354,-22711.42966329204,-10552.169957653374,-2431.851941127734,12925,2585
130,24,3120,-22581.40849388577,-10473.387483257242,-2421.604202125706,-12108.021010628529,-2672.6321367558153,-2061.4148961084998,120,24,False,-2338.4800536583625,-2672.6321367558153,-2061.4148961084998,-2378.0428176753435,-2657.4511064305084,-22693.814479023382,-10539.585362931128,-2430.8458232184503,13045,2609
131,24,3144,-22722.910716274604,-10567.820948022716,-2431.0179536503774,-12155.089768251888,-2807.4029009846395,-2010.837663317013,120,24,False,-2211.454845773141,-2633.3360852876804,-2010.837663317013,-2492.0582728894137,-2807.4029009846395,-22689.69977919075,-10535.32920819672,-2430.8741141988066,13165,2633
132,24,3168,-22670.08292918439,-10465.643290286911,-2440.887927779496,-12204.439638897478,-2585.902859352931,-2107.0509020702966,120,24,False,-2435.16343418751,-2580.4220813158618,-2107.0509020702966,-2495.9003619708787,-2585.902859352931,-22692.93645387834,-10534.581783832158,-2431.670934009238,13285,2657
133,24,3192,-22737.37451543119,-10537.951764818265,-2439.8845501225856,-12199.422750612928,-2725.4069584997515,-2101.1975096461747,120,24,False,-2316.323243980316,-2625.2999585278567,-2101.1975096461747,-2431.195079958829,-2725.4069584997515,-22696.208433003612,-10535.228181238443,-2432.196050353035,13405,2681
134,24,3216,-22737.46714436619,-10550.677716229402,-2437.3578856273575,-12186.789428136788,-2756.045321205718,-2147.3280979551914,120,24,False,-2340.9310456854687,-2575.290648800483,-2147.3280979551914,-2367.194314489927,-2756.045321205718,-22701.078962677806,-10538.699287906435,-2432.4759349542755,13525,2705
135,24,3240,-22616.941700984025,-10476.944235723957,-2427.9994930520143,-12139.99746526007,-2636.060923120518,-2082.376107816383,120,24,False,-2313.1203826573696,-2566.9457640670826,-2082.376107816383,-2541.4942875987176,-2636.060923120518,-22703.360657462963,-10540.325219364282,-2432.6070876197364,13645,2729
136,24,3264,-22465.71619648116,-10384.602509133902,-2416.222737469452,-12081.11368734726,-2719.2720746495716,-2130.884578480972,120,24,False,-2316.2440873604833,-2529.829849323156,-2130.884578480972,-2384.8830975330766,-2719.2720746495716,-22691.9464211475,-10533.000175821539,-2431.7892490651925,13765,2753
137,24,3288,-22820.96809497095,-10587.12292541318,-2446.7690339115547,-12233.845169557773,-2632.7922911986534,-2060.068197177616,120,24,False,-2440.8785976471854,-2523.2300054646757,-2060.068197177616,-2632.7922911986534,-2576.8760780696425,-22705.070751791427,-10539.097123536452,-2433.194725650995,13885,2777
138,24,3312,-22576.300583388896,-10459.774004336941,-2423.305315810391,-12116.526579051955,-2650.580620027621,-2117.84635639716,120,24,False,-2300.0908518978445,-2602.421699421574,-2117.84635639716,-2445.5870513077552,-2650.580620027621,-22693.612801498464,-10530.906822754878,-2432.541195748718,14005,2801
139,24,3336,-22511.365304910374,-10409.353333773828,-2420.4023942273097,-12102.011971136548,-2707.9854638614343,-2136.1286131413017,120,24,False,-2286.000026538865,-2572.983413222321,-2136.1286131413017,-2398.9144543726256,-2707.9854638614343,-22678.923633026356,-10519.90937194668,-2431.8028522159348,14125,2825
140,24,3360,-22716.240885420033,-10538.248995488082,-2435.5983779863905,-12177.991889931953,-2682.8108948318322,-2127.0306063567464,120,24,False,-2297.0654610150536,-2682.8108948318322,-2127.0306063567464,-2433.5160724793836,-2637.5688552489382,-22678.788300232794,-10520.551651447713,-2431.6473297570165,14245,2849
141,24,3384,-22518.561150175025,-10405.376810875381,-2422.636867859929,-12113.184339299645,-2699.5513886924455,-2058.764518615357,120,24,False,-2315.7719514658256,-2547.0478677120987,-2058.764518615357,-2492.0486128139178,-2699.5513886924455,-22664.366537828424,-10508.246633292174,-2431.2239809072503,14365,2873
142,24,3408,-22518.410863138444,-10422.41704212338,-2419.1987642030126,-12095.993821015063,-2733.6778359172126,-2088.5944289904924,120,24,False,-2280.7878826218607,-2572.2842293932963,-2088.5944289904924,-2420.6494440921992,-2733.6778359172126,-22654.716890911324,-10501.707217829582,-2430.60193461635,14485,2897
143,24,3432,-22693.720132323087,-10566.206672366203,-2425.502691991377,-12127.513459956885,-2720.0979911907266,-2138.223525983138,120,24,False,-2330.708268942589,-2504.7975509466014,-2138.223525983138,-2433.6861228938296,-2720.0979911907266,-22644.88098128578,-10497.047846000905,-2429.5666270569754,14605,2921
144,24,3456,-22599.388320442456,-10460.727484312363,-2427.7321672260186,-12138.660836130093,-2659.3415641204474,-2113.189098580076,120,24,False,-2309.8729046534354,-2590.2861242313916,-2113.189098580076,-2465.9711445447406,-2659.3415641204474,-22635.380427006407,-10488.770456834518,-2429.321994034378,14725,2945
145,24,3480,-22545.42175749757,-10443.043588797342,-2420.475633740046,-12102.378168700228,-2703.3255346883893,-2145.5731207661906,120,24,False,-2331.076080580809,-2487.943377066522,-2145.5731207661906,-2434.4600555983175,-2703.3255346883893,-22628.547987738293,-10486.10186043545,-2428.4892254605693,14845,2969
146,24,3504,-22659.084158274738,-10532.279547613218,-2425.360922132304,-12126.80461066152,-2719.9322946490047,-2137.8230638282957,120,24,False,-2302.055073955007,-2544.867801441971,-2137.8230638282957,-2422.126376787242,-2719.9322946490047,-22619.156387908173,-10480.590762008245,-2427.7131251799856,14965,2993
147,24,3528,-22906.18782534187,-10624.698685286345,-2456.2978280111047,-12281.489140055524,-2819.740088666488,-2083.6151546239776,120,24,False,-2368.7898307392798,-2819.740088666488,-2083.6151546239776,-2397.822193391746,-2611.5218726340313,-22634.710603922882,-10488.942795368454,-2429.153561710885,15085,3017
148,24,3552,-22776.829105731835,-10632.660437260562,-2428.833733694254,-12144.168668471271,-2732.56259221356,-2150.7449438216313,120,24,False,-2313.6197018218227,-2545.7678601419516,-2150.7449438216313,-2401.4735704723043,-2732.56259221356,-22648.103167880585,-10499.62052432996,-2429.6965287101248,15205,3041
149,24,3576,-22587.719644569253,-10486.594474906671,-2420.2250339325165,-12101.125169662582,-2702.8405520933866,-2131.0543802284674,120,24,False,-2325.4646422171063,-2517.689355450875,-2131.0543802284674,-2424.0762396727464,-2702.8405520933866,-22648.104976139595,-10501.276597501294,-2429.3656757276603,15325,3065
150,24,3600,-22526.87648844839,-10419.694532162253,-2421.436391257227,-12107.181956286136,-2793.413962489353,-2090.3759206997975,120,24,False,-2264.9480600912325,-2638.7449314915093,-2090.3759206997975,-2319.699081514244,-2793.413962489353,-22645.378375867727,-10498.591949946544,-2429.3572851842364,15445,3089
151,24,3624,-22530.12544536272,-10443.054791447417,-2417.41413078306,-12087.0706539153,-2734.067475893564,-2134.397657151401,120,24,False,-2276.884863165879,-2530.745482624116,-2134.397657151401,-2410.9751750803403,-2734.067475893564,-22635.73911232213,-10492.35364211778,-2428.6770940408705,15565,3113
152,24,3648,-22600.245570698753,-10474.99238798339,-2425.050636543073,-12125.253182715365,-2674.238016839219,-2103.5138485801713,120,24,False,-2304.659763639939,-2674.238016839219,-2103.5138485801713,-2446.0121600010325,-2596.8293936550035,-22632.24724439785,-10492.821097002605,-2427.885229479049,15685,3137
153,24,3672,-22619.880956537214,-10457.294615949884,-2432.5172681174663,-12162.586340587332,-2646.3490799585184,-2078.436235607144,120,24,False,-2346.827634646327,-2622.01547611449,-2078.436235607144,-2468.9579142608522,-2646.3490799585184,-22626.37256645315,-10488.788239559184,-2427.5168653787928,15805,3161
154,24,3696,-22516.76616481788,-10409.727049070334,-2421.407823149509,-12107.039115747546,-2691.9610295256034,-2105.5301143883917,120,24,False,-2342.3940166507646,-2511.936110620237,-2105.5301143883917,-2455.21784456255,-2691.9610295256034,-22615.33751747573,-10481.740706201232,-2426.7193622549003,15925,3185
155,24,3720,-22547.641941022448,-10428.924320806353,-2423.7435240432196,-12118.717620216097,-2738.0134823433036,-2131.015211458926,120,24,False,-2271.2379968853384,-2548.688074032667,-2131.015211458926,-2429.7628554958633,-2738.0134823433036,-22611.872529477656,-10479.33971045535,-2426.5065638044607,16045,3209
156,24,3744,-22560.086804992818,-10458.593135448229,-2420.2987339089177,-12101.493669544589,-2730.902161511874,-2144.0709037856955,120,24,False,-2282.3309275295874,-2542.0724155784824,-2144.0709037856955,-2402.117261138949,-2730.902161511874,-22616.59105990324,-10483.039241771066,-2426.7103636264337,16165,3233
157,24,3768,-22565.903314630035,-10444.643767032449,-2424.2519095195175,-12121.259547597589,-2826.0743217340973,-2090.4080888160256,120,24,False,-2333.4326390054466,-2522.2752652443833,-2090.4080888160256,-2349.0692327976362,-2826.0743217340973,-22603.83782088619,-10475.915283852031,-2425.584507406832,16285,3257
158,24,3792,-22636.623605698172,-10497.745431741985,-2427.7756347912377,-12138.87817395619,-2748.39894660295,-2139.8098175909745,120,24,False,-2302.291454580108,-2533.7409292277116,-2139.8098175909745,-2414.637025954444,-2748.39894660295,-22606.85397200166,-10477.813855222284,-2425.8080233558744,16405,3281
159,24,3816,-22570.22771935077,-10458.622810570456,-2422.320981756063,-12111.604908780315,-2724.1309001174773,-2094.0141375388944,120,24,False,-2376.881786401784,-2530.793544137709,-2094.0141375388944,-2385.784540584448,-2724.1309001174773,-22609.797092723675,-10480.277329062115,-2425.903952732312,16525,3305
160,24,3840,-22596.96552511266,-10464.34034380521,-2426.5250362614906,-12132.625181307452,-2765.1061994223464,-2137.8392030291484,120,24,False,-2279.384057634063,-2545.0451288388003,-2137.8392030291484,-2405.250592383092,-2765.1061994223464,-22603.833324708306,-10476.581896477972,-2425.450285646067,16645,3329
161,24,3864,-22569.390407403014,-10466.456011795353,-2420.5868791215325,-12102.934395607663,-2750.4334594210195,-2148.3098815708763,120,24,False,-2279.7756744355597,-2522.740847061244,-2148.3098815708763,-2401.6745331189636,-2750.4334594210195,-22606.374787569704,-10479.635856523972,-2425.347786209147,16765,3353
162,24,3888,-22660.32954888713,-10488.518141606808,-2434.362281456065,-12171.811407280324,-2756.5059004334926,-2145.925971281096,120,24,False,-2211.402333006896,-2673.101299781385,-2145.925971281096,-2384.8759027774545,-2756.5059004334926,-22613.470721857142,-10482.940911498143,-2426.1059620718,16885,3377
163,24,3912,-22574.43277037541,-10467.392547213038,-2421.4080446324747,-12107.040223162374,-2758.6222815807478,-2143.243421067304,120,24,False,-2279.419866710013,-2528.00427617501,-2143.243421067304,-2397.750377629297,-2758.6222815807478,-22607.506353759753,-10478.000205240482,-2425.901229703855,17005,3401
164,24,3936,-22557.462654501785,-10442.970331295128,-2422.8984646413314,-12114.492323206658,-2746.271750842286,-2151.7003825612123,120,24,False,-2270.013869523617,-2553.959801957174,-2151.7003825612123,-2392.546518322368,-2746.271750842286,-22605.410070462724,-10477.11234758962,-2425.65954457462,17125,3425
165,24,3960,-22525.1050404672,-10415.702717067508,-2421.880464679938,-12109.40232339969,-2776.896173834324,-2088.8998784908404,120,24,False,-2261.7937718490243,-2555.019030296659,-2088.8998784908404,-2426.7934689288436,-2776.896173834324,-22604.394234611205,-10475.74530400313,-2425.729786121615,17245,3449
166,24,3984,-22632.532595871086,-10512.637081024644,-2423.9791029692883,-12119.895514846441,-2752.0738138677993,-2077.5073472829886,120,24,False,-2295.1468273110713,-2594.34334694628,-2077.5073472829886,-2400.8241794383025,-2752.0738138677993,-22603.066656491024,-10474.7631806737,-2425.6606951634644,17365,3473
167,24,4008,-22500.291560370453,-10397.153069354956,-2420.6276982030995,-12103.138491015497,-2773.395020898262,-2139.2171481019336,120,24,False,-2248.771538578178,-2576.0876122982327,-2139.2171481019336,-2365.66717113889,-2773.395020898262,-22582.77184324245,-10463.38589987713,-2423.8771886730638,17485,3497
168,24,4032,-22544.386647445128,-10435.45264723607,-2421.7868000418116,-12108.934000209058,-2749.6446763441645,-2142.593985563038,120,24,False,-2284.845871300191,-2550.6303122607314,-2142.593985563038,-2381.2191547409307,-2749.6446763441645,-22571.149720328118,-10453.525510375905,-2423.5248419904415,17605,3521
169,24,4056,-22488.762085442646,-10396.740483545713,-2418.4043203793867,-12092.021601896933,-2711.598208403911,-2081.091647015786,120,24,False,-2253.030662823932,-2561.5258276418185,-2081.091647015786,-2484.7752560114864,-2711.598208403911,-22566.20184237179,-10449.032810807857,-2423.433806312785,17725,3545
170,24,4080,-22517.288531045124,-10422.084615234038,-2419.040783162217,-12095.203915811086,-2718.0635498419624,-2154.3171595599415,120,24,False,-2313.287474780525,-2511.833238496668,-2154.3171595599415,-2397.702493131988,-2718.0635498419624,-22565.722444501625,-10449.152314961448,-2423.3140259080346,17845,3569
171,24,4104,-22513.99294600117,-10423.125428795454,-2418.173503441143,-12090.867517205716,-2784.664377151595,-2038.118504565563,120,24,False,-2243.5782780517397,-2630.215756489263,-2038.118504565563,-2394.2906009475537,-2784.664377151595,-22564.915819533548,-10448.155846828851,-2423.351994540939,17965,3593
172,24,4128,-22587.449961676295,-10461.239194063393,-2425.2421535225803,-12126.210767612902,-2738.031456488492,-2148.6100566707614,120,24,False,-2300.055816962653,-2526.093583403788,-2148.6100566707614,-2413.419854087208,-2738.031456488492,-22564.276039082426,-10447.468187132848,-2423.361570389914,18085,3617
173,24,4152,-22533.659529772147,-10443.925500903897,-2417.94680577365,-12089.73402886825,-2754.293635045227,-2136.9060874024008,120,24,False,-2280.7887329321106,-2520.938166760002,-2136.9060874024008,-2396.8074067285092,-2754.293635045227,-22559.96496774417,-10446.79973138055,-2422.6330472727236,18205,3641
174,24,4176,-22670.83451879878,-10544.847274462674,-2425.1974488672213,-12125.987244336106,-2729.806447005762,-2144.0130096215757,120,24,False,-2316.4940419254567,-2539.429155962183,-2144.0130096215757,-2396.2445898211276,-2729.806447005762,-22567.668385443216,-10453.555742650165,-2422.8225285586095,18325,3665
175,24,4200,-22576.629394431904,-10464.44447078655,-2422.436984729071,-12112.184923645355,-2754.658950323325,-2141.4791284459866,120,24,False,-2289.2468666278564,-2528.8156104513596,-2141.4791284459866,-2397.9843677968283,-2754.658950323325,-22569.117758113687,-10455.331750149177,-2422.757201592902,18445,3689
176,24,4224,-22494.215641463175,-10408.788320097514,-2417.0854642731324,-12085.427321365662,-2657.955885922502,-2128.3085222654668,120,24,False,-2375.1824774978622,-2559.39691299548,-2128.3085222654668,-2364.5835226843515,-2657.955885922502,-22565.824199937204,-10452.84150938164,-2422.596538111113,18565,3713
177,24,4248,-22497.018459432347,-10397.862877259664,-2419.831116434537,-12099.155582172683,-2763.4397680954,-2145.628905897376,120,24,False,-2290.487485357686,-2505.136150734652,-2145.628905897376,-2394.4632720875693,-2763.4397680954,-22562.37995717732,-10450.502464893003,-2422.3754984568636,18685,3737
178,24,4272,-22558.002313125115,-10442.00743123888,-2423.1989763772467,-12115.994881886234,-2792.1313872081428,-2140.4270604607445,120,24,False,-2183.690170676626,-2588.334909669065,-2140.4270604607445,-2411.411353871656,-2792.1313872081428,-22558.448892548666,-10447.715564867849,-2422.146665536164,18805,3761
179,24,4296,-22569.593684497417,-10477.186655979574,-2418.4814057035683,-12092.407028517842,-2753.8032189280525,-2125.6833074518263,120,24,False,-2272.834343573482,-2533.644677826151,-2125.6833074518263,-2406.441480738331,-2753.8032189280525,-22558.417190805998,-10448.643757138305,-2421.9546867335393,18925,3785
180,24,4320,-22668.786922579893,-10497.658890852279,-2434.2256063455234,-12171.128031727616,-2759.158060708882,-2141.4067997203815,120,24,False,-2313.965036963986,-2557.838030286432,-2141.4067997203815,-2398.7601040479353,-2759.158060708882,-22562.008260679362,-10450.309684490658,-2422.3397152377406,19045,3809
181,24,4344,-22530.608254473635,-10435.896411341046,-2418.9423686265172,-12094.711843132587,-2734.1066527670964,-2152.1611201109995,120,24,False,-2266.610066177519,-2540.8779410832735,-2152.1611201109995,-2400.956062993701,-2734.1066527670964,-22560.069153032895,-10448.781704467941,-2422.25748971299,19165,3833
182,24,4368,-22554.930163749814,-10436.44689131814,-2423.6966544863344,-12118.483272431671,-2690.484295607963,-2089.755139567982,120,24,False,-2362.15915466443,-2578.5923922747716,-2089.755139567982,-2397.492290316524,-2690.484295607963,-22554.799183776027,-10446.178141953507,-2421.7242083645033,19285,3857
183,24,4392,-22537.37830086522,-10442.693418347204,-2418.9369765036035,-12094.684882518017,-2746.500831123673,-2152.1689651709685,120,24,False,-2282.730243801625,-2507.54768544679,-2152.1689651709685,-2405.7371569749603,-2746.500831123673,-22552.946460300518,-10444.943185510216,-2421.6006549580597,19405,3881
184,24,4416,-22540.85390401374,-10434.475844242626,-2421.275611954223,-12106.378059771116,-2741.184086137894,-2149.2906368433946,120,24,False,-2280.1225588349657,-2523.0501276896466,-2149.2906368433946,-2412.7306502652136,-2741.184086137894,-22552.116022776117,-10444.518461157593,-2421.5195123237045,19525,3905
