source_dataset,source_market,source_location,source_pnode_id,source_period,source_file,source_price_unit_original,processed_price_unit,timestamp_utc,timestamp_ept,year,month,day,hour_utc,weekday_utc,pnode_id,pnode_name,type,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da_usd_per_kwh,total_lmp_da_usd_per_kwh,congestion_price_da_usd_per_kwh,marginal_loss_price_da_usd_per_kwh,row_is_current_bool,version_nbr,is_negative_lmp,missing_lmp,valid_hourly_record
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-04-30 09:00:00+00:00,2019-04-30 05:00:00,2019,4,30,9,Tuesday,1,PJM-RTO,ZONE,22.71,22.819098,0.170691,-0.061593,0.02271,0.022819098,0.000170691,-6.1593e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-04-30 10:00:00+00:00,2019-04-30 06:00:00,2019,4,30,10,Tuesday,1,PJM-RTO,ZONE,30.76,31.467444,0.668869,0.038576,0.030760000000000003,0.031467444,0.000668869,3.8576e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-04-30 11:00:00+00:00,2019-04-30 07:00:00,2019,4,30,11,Tuesday,1,PJM-RTO,ZONE,30.35,31.091396,0.698413,0.042983,0.030350000000000002,0.031091396,0.0006984129999999999,4.2983e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-04-30 12:00:00+00:00,2019-04-30 08:00:00,2019,4,30,12,Tuesday,1,PJM-RTO,ZONE,29.9,30.311169,0.371361,0.039809,0.0299,0.030311169,0.000371361,3.9809e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-04-30 13:00:00+00:00,2019-04-30 09:00:00,2019,4,30,13,Tuesday,1,PJM-RTO,ZONE,30.73,31.295082,0.498193,0.066889,0.03073,0.031295082,0.000498193,6.6889e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-04-30 14:00:00+00:00,2019-04-30 10:00:00,2019,4,30,14,Tuesday,1,PJM-RTO,ZONE,31.54,32.259267,0.649746,0.069521,0.03154,0.032259267,0.0006497460000000001,6.9521e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-04-30 15:00:00+00:00,2019-04-30 11:00:00,2019,4,30,15,Tuesday,1,PJM-RTO,ZONE,33.84,34.806236,0.889627,0.076609,0.03384,0.034806236,0.0008896269999999999,7.6609e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-04-30 16:00:00+00:00,2019-04-30 12:00:00,2019,4,30,16,Tuesday,1,PJM-RTO,ZONE,35.84,36.891623,0.987212,0.064411,0.035840000000000004,0.036891623000000005,0.000987212,6.441099999999999e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-04-30 17:00:00+00:00,2019-04-30 13:00:00,2019,4,30,17,Tuesday,1,PJM-RTO,ZONE,36.96,37.037129,0.024138,0.052991,0.03696,0.037037129,2.4137999999999998e-05,5.2991e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-04-30 18:00:00+00:00,2019-04-30 14:00:00,2019,4,30,18,Tuesday,1,PJM-RTO,ZONE,36.47,36.522178,-0.042568,0.094746,0.036469999999999995,0.036522177999999995,-4.2568e-05,9.474599999999999e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-04-30 19:00:00+00:00,2019-04-30 15:00:00,2019,4,30,19,Tuesday,1,PJM-RTO,ZONE,36.21,35.75892,-0.517552,0.066472,0.03621,0.03575892000000001,-0.000517552,6.647200000000001e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-04-30 20:00:00+00:00,2019-04-30 16:00:00,2019,4,30,20,Tuesday,1,PJM-RTO,ZONE,36.96,36.154401,-0.875766,0.070167,0.03696,0.036154401,-0.000875766,7.0167e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-04-30 21:00:00+00:00,2019-04-30 17:00:00,2019,4,30,21,Tuesday,1,PJM-RTO,ZONE,37.43,36.021529,-1.473551,0.06508,0.03743,0.036021529000000004,-0.001473551,6.508e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-04-30 22:00:00+00:00,2019-04-30 18:00:00,2019,4,30,22,Tuesday,1,PJM-RTO,ZONE,35.82,35.605019,-0.301214,0.086233,0.03582,0.035605019,-0.000301214,8.6233e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-04-30 23:00:00+00:00,2019-04-30 19:00:00,2019,4,30,23,Tuesday,1,PJM-RTO,ZONE,34.53,34.159781,-0.434241,0.064022,0.03453,0.034159781,-0.000434241,6.402199999999999e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-05-01 00:00:00+00:00,2019-04-30 20:00:00,2019,5,1,0,Wednesday,1,PJM-RTO,ZONE,36.59,36.253104,-0.412422,0.075526,0.036590000000000004,0.036253104,-0.000412422,7.5526e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-05-01 01:00:00+00:00,2019-04-30 21:00:00,2019,5,1,1,Wednesday,1,PJM-RTO,ZONE,34.59,35.351479,0.701592,0.059887,0.03459,0.035351479,0.000701592,5.9887000000000004e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-05-01 02:00:00+00:00,2019-04-30 22:00:00,2019,5,1,2,Wednesday,1,PJM-RTO,ZONE,26.26,27.10106,0.742114,0.098945,0.026260000000000002,0.02710106,0.0007421140000000001,9.894500000000001e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-05-01 03:00:00+00:00,2019-04-30 23:00:00,2019,5,1,3,Wednesday,1,PJM-RTO,ZONE,22.74,23.217325,0.398611,0.078713,0.02274,0.023217325,0.000398611,7.8713e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-05-01 04:00:00+00:00,2019-05-01 00:00:00,2019,5,1,4,Wednesday,1,PJM-RTO,ZONE,18.44,18.767694,0.225457,0.102237,0.01844,0.018767693999999998,0.00022545699999999998,0.00010223699999999999,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-05-01 05:00:00+00:00,2019-05-01 01:00:00,2019,5,1,5,Wednesday,1,PJM-RTO,ZONE,18.18,18.475622,0.204395,0.091227,0.018179999999999998,0.018475622,0.00020439499999999998,9.1227e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-05-01 06:00:00+00:00,2019-05-01 02:00:00,2019,5,1,6,Wednesday,1,PJM-RTO,ZONE,16.98,17.150657,0.058573,0.112084,0.016980000000000002,0.017150657,5.8573e-05,0.000112084,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-05-01 07:00:00+00:00,2019-05-01 03:00:00,2019,5,1,7,Wednesday,1,PJM-RTO,ZONE,16.72,16.678054,-0.157502,0.115556,0.01672,0.016678054,-0.000157502,0.000115556,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-05-01 08:00:00+00:00,2019-05-01 04:00:00,2019,5,1,8,Wednesday,1,PJM-RTO,ZONE,17.13,17.458552,0.227413,0.101139,0.01713,0.017458552000000002,0.000227413,0.00010113900000000001,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-05-01 09:00:00+00:00,2019-05-01 05:00:00,2019,5,1,9,Wednesday,1,PJM-RTO,ZONE,19.63,20.093535,0.352249,0.111286,0.019629999999999998,0.020093535,0.00035224899999999995,0.00011128599999999999,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-05-01 10:00:00+00:00,2019-05-01 06:00:00,2019,5,1,10,Wednesday,1,PJM-RTO,ZONE,23.61,24.231705,0.4796,0.142104,0.02361,0.024231705000000003,0.0004796,0.00014210400000000002,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-05-01 11:00:00+00:00,2019-05-01 07:00:00,2019,5,1,11,Wednesday,1,PJM-RTO,ZONE,24.77,25.242428,0.358036,0.114393,0.02477,0.025242428,0.000358036,0.000114393,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-05-01 12:00:00+00:00,2019-05-01 08:00:00,2019,5,1,12,Wednesday,1,PJM-RTO,ZONE,25.13,25.432812,0.189685,0.113127,0.02513,0.025432812,0.00018968499999999998,0.000113127,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-05-01 13:00:00+00:00,2019-05-01 09:00:00,2019,5,1,13,Wednesday,1,PJM-RTO,ZONE,25.73,26.103018,0.227881,0.145137,0.02573,0.026103018,0.000227881,0.000145137,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-05-01 14:00:00+00:00,2019-05-01 10:00:00,2019,5,1,14,Wednesday,1,PJM-RTO,ZONE,28.37,28.948843,0.411925,0.166919,0.02837,0.028948843,0.000411925,0.00016691900000000002,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-05-01 15:00:00+00:00,2019-05-01 11:00:00,2019,5,1,15,Wednesday,1,PJM-RTO,ZONE,28.98,29.664952,0.507032,0.17792,0.02898,0.029664951999999998,0.000507032,0.00017792,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-05-01 16:00:00+00:00,2019-05-01 12:00:00,2019,5,1,16,Wednesday,1,PJM-RTO,ZONE,30.83,31.912769,0.897925,0.184844,0.03083,0.031912769,0.0008979249999999999,0.000184844,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-05-01 17:00:00+00:00,2019-05-01 13:00:00,2019,5,1,17,Wednesday,1,PJM-RTO,ZONE,35.09,36.539724,1.20862,0.241104,0.03509,0.036539724,0.00120862,0.00024110400000000001,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-05-01 18:00:00+00:00,2019-05-01 14:00:00,2019,5,1,18,Wednesday,1,PJM-RTO,ZONE,34.59,35.869737,1.057518,0.222219,0.03459,0.035869737,0.001057518,0.000222219,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-05-01 19:00:00+00:00,2019-05-01 15:00:00,2019,5,1,19,Wednesday,1,PJM-RTO,ZONE,35.03,36.0003,0.755586,0.214713,0.03503,0.036000300000000006,0.0007555859999999999,0.00021471299999999998,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-05-01 20:00:00+00:00,2019-05-01 16:00:00,2019,5,1,20,Wednesday,1,PJM-RTO,ZONE,35.23,36.140164,0.692352,0.217813,0.03523,0.036140163999999995,0.0006923519999999999,0.000217813,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-05-01 21:00:00+00:00,2019-05-01 17:00:00,2019,5,1,21,Wednesday,1,PJM-RTO,ZONE,36.99,37.07829,-0.132703,0.220993,0.03699,0.03707829,-0.000132703,0.000220993,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-05-01 22:00:00+00:00,2019-05-01 18:00:00,2019,5,1,22,Wednesday,1,PJM-RTO,ZONE,33.87,34.303961,0.197954,0.236007,0.03387,0.034303961,0.000197954,0.000236007,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-05-01 23:00:00+00:00,2019-05-01 19:00:00,2019,5,1,23,Wednesday,1,PJM-RTO,ZONE,31.25,31.250082,-0.200379,0.200461,0.03125,0.031250082,-0.00020037900000000001,0.000200461,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-05-02 00:00:00+00:00,2019-05-01 20:00:00,2019,5,2,0,Thursday,1,PJM-RTO,ZONE,36.08,36.58396,0.286214,0.217746,0.03608,0.03658396,0.000286214,0.000217746,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-05-02 01:00:00+00:00,2019-05-01 21:00:00,2019,5,2,1,Thursday,1,PJM-RTO,ZONE,34.19,35.091913,0.69474,0.207173,0.03419,0.035091912999999995,0.00069474,0.000207173,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-05-02 02:00:00+00:00,2019-05-01 22:00:00,2019,5,2,2,Thursday,1,PJM-RTO,ZONE,24.98,25.6229,0.476209,0.16669,0.02498,0.0256229,0.000476209,0.00016669,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-05-02 03:00:00+00:00,2019-05-01 23:00:00,2019,5,2,3,Thursday,1,PJM-RTO,ZONE,22.68,23.038902,0.328619,0.030283,0.02268,0.023038902,0.000328619,3.0283e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-05-02 04:00:00+00:00,2019-05-02 00:00:00,2019,5,2,4,Thursday,1,PJM-RTO,ZONE,20.3,20.422596,0.094677,0.027919,0.020300000000000002,0.020422595999999998,9.4677e-05,2.7918999999999998e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-05-02 05:00:00+00:00,2019-05-02 01:00:00,2019,5,2,5,Thursday,1,PJM-RTO,ZONE,19.88,19.885197,0.02879,-0.023593,0.01988,0.019885197,2.879e-05,-2.3593e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-05-02 06:00:00+00:00,2019-05-02 02:00:00,2019,5,2,6,Thursday,1,PJM-RTO,ZONE,18.99,18.98728,0.029969,-0.032689,0.01899,0.01898728,2.9969e-05,-3.2689000000000005e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-05-02 07:00:00+00:00,2019-05-02 03:00:00,2019,5,2,7,Thursday,1,PJM-RTO,ZONE,18.72,18.722757,0.043866,-0.041109,0.01872,0.018722757000000003,4.3866e-05,-4.1109e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-05-02 08:00:00+00:00,2019-05-02 04:00:00,2019,5,2,8,Thursday,1,PJM-RTO,ZONE,19.29,19.285756,0.048203,-0.052447,0.019289999999999998,0.019285755999999998,4.8203000000000006e-05,-5.2447e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-05-02 09:00:00+00:00,2019-05-02 05:00:00,2019,5,2,9,Thursday,1,PJM-RTO,ZONE,21.5,21.736314,0.235874,0.00044,0.0215,0.021736314,0.000235874,4.4e-07,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-05-02 10:00:00+00:00,2019-05-02 06:00:00,2019,5,2,10,Thursday,1,PJM-RTO,ZONE,23.78,24.536204,0.69387,0.062334,0.023780000000000003,0.024536204000000002,0.00069387,6.2334e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-05-02 11:00:00+00:00,2019-05-02 07:00:00,2019,5,2,11,Thursday,1,PJM-RTO,ZONE,24.73,25.713238,0.897451,0.085788,0.024730000000000002,0.025713238,0.000897451,8.5788e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-05-02 12:00:00+00:00,2019-05-02 08:00:00,2019,5,2,12,Thursday,1,PJM-RTO,ZONE,26.23,27.319568,0.991771,0.097797,0.02623,0.027319568,0.000991771,9.7797e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-05-02 13:00:00+00:00,2019-05-02 09:00:00,2019,5,2,13,Thursday,1,PJM-RTO,ZONE,27.86,29.070273,1.087596,0.122677,0.02786,0.029070273,0.001087596,0.000122677,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-05-02 14:00:00+00:00,2019-05-02 10:00:00,2019,5,2,14,Thursday,1,PJM-RTO,ZONE,30.61,32.692053,1.960997,0.121057,0.03061,0.032692053,0.001960997,0.000121057,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-05-02 15:00:00+00:00,2019-05-02 11:00:00,2019,5,2,15,Thursday,1,PJM-RTO,ZONE,32.89,35.2374,2.188323,0.159077,0.03289,0.0352374,0.002188323,0.000159077,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-05-02 16:00:00+00:00,2019-05-02 12:00:00,2019,5,2,16,Thursday,1,PJM-RTO,ZONE,32.8,35.534151,2.621357,0.112795,0.032799999999999996,0.035534151,0.0026213570000000004,0.00011279500000000001,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-05-02 17:00:00+00:00,2019-05-02 13:00:00,2019,5,2,17,Thursday,1,PJM-RTO,ZONE,37.44,40.015899,2.373926,0.201973,0.03744,0.040015899,0.002373926,0.000201973,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-05-02 18:00:00+00:00,2019-05-02 14:00:00,2019,5,2,18,Thursday,1,PJM-RTO,ZONE,40.04,42.208341,1.976834,0.191507,0.04004,0.042208340999999996,0.001976834,0.00019150700000000002,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-05-02 19:00:00+00:00,2019-05-02 15:00:00,2019,5,2,19,Thursday,1,PJM-RTO,ZONE,43.5,44.73531,1.075941,0.159369,0.0435,0.04473531,0.001075941,0.000159369,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-05-02 20:00:00+00:00,2019-05-02 16:00:00,2019,5,2,20,Thursday,1,PJM-RTO,ZONE,43.01,45.572522,2.39661,0.165913,0.04301,0.045572522,0.00239661,0.000165913,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-05-02 21:00:00+00:00,2019-05-02 17:00:00,2019,5,2,21,Thursday,1,PJM-RTO,ZONE,39.55,42.273397,2.559583,0.163814,0.039549999999999995,0.042273397000000004,0.002559583,0.000163814,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-05-02 22:00:00+00:00,2019-05-02 18:00:00,2019,5,2,22,Thursday,1,PJM-RTO,ZONE,34.48,37.178245,2.52595,0.172295,0.03448,0.037178245,0.00252595,0.00017229500000000002,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-05-02 23:00:00+00:00,2019-05-02 19:00:00,2019,5,2,23,Thursday,1,PJM-RTO,ZONE,32.0,34.488649,2.326869,0.16178,0.032,0.034488649,0.0023268689999999996,0.00016178,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-05-03 00:00:00+00:00,2019-05-02 20:00:00,2019,5,3,0,Friday,1,PJM-RTO,ZONE,34.27,36.675352,2.253958,0.151394,0.03427,0.036675351999999994,0.002253958,0.000151394,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-05-03 01:00:00+00:00,2019-05-02 21:00:00,2019,5,3,1,Friday,1,PJM-RTO,ZONE,32.31,33.69742,1.26025,0.127169,0.032310000000000005,0.03369742,0.00126025,0.000127169,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-05-03 02:00:00+00:00,2019-05-02 22:00:00,2019,5,3,2,Friday,1,PJM-RTO,ZONE,26.22,27.153585,0.861754,0.071831,0.02622,0.027153585,0.0008617540000000001,7.183100000000001e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-05-03 03:00:00+00:00,2019-05-02 23:00:00,2019,5,3,3,Friday,1,PJM-RTO,ZONE,22.4,22.960918,0.455798,0.10512,0.0224,0.022960918,0.000455798,0.00010512000000000001,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-05-03 04:00:00+00:00,2019-05-03 00:00:00,2019,5,3,4,Friday,1,PJM-RTO,ZONE,20.5,20.744785,0.18143,0.063355,0.0205,0.020744785,0.00018143,6.335499999999999e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-05-03 05:00:00+00:00,2019-05-03 01:00:00,2019,5,3,5,Friday,1,PJM-RTO,ZONE,19.78,19.825348,0.041625,0.003723,0.019780000000000002,0.019825348000000003,4.1625e-05,3.723e-06,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-05-03 06:00:00+00:00,2019-05-03 02:00:00,2019,5,3,6,Friday,1,PJM-RTO,ZONE,19.63,19.810429,0.187371,-0.006942,0.019629999999999998,0.019810428999999997,0.000187371,-6.942000000000001e-06,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-05-03 07:00:00+00:00,2019-05-03 03:00:00,2019,5,3,7,Friday,1,PJM-RTO,ZONE,19.39,19.550047,0.175969,-0.015922,0.01939,0.019550047,0.000175969,-1.5921999999999998e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-05-03 08:00:00+00:00,2019-05-03 04:00:00,2019,5,3,8,Friday,1,PJM-RTO,ZONE,19.79,19.965963,0.178641,-0.002678,0.01979,0.019965963,0.000178641,-2.678e-06,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-05-03 09:00:00+00:00,2019-05-03 05:00:00,2019,5,3,9,Friday,1,PJM-RTO,ZONE,20.94,21.184196,0.147928,0.096268,0.02094,0.021184196,0.000147928,9.626800000000001e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-05-03 10:00:00+00:00,2019-05-03 06:00:00,2019,5,3,10,Friday,1,PJM-RTO,ZONE,22.76,23.417415,0.625176,0.032239,0.022760000000000002,0.023417414999999997,0.000625176,3.2238999999999994e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-05-03 11:00:00+00:00,2019-05-03 07:00:00,2019,5,3,11,Friday,1,PJM-RTO,ZONE,24.35,24.851322,0.484257,0.017065,0.02435,0.024851322,0.000484257,1.7065e-05,True,1,0,0,1
PJM,Day-Ahead,PJM-RTO,1,2019,price_pjm/zone/2019_da_hrl_lmps.csv,USD/MWh,USD/kWh,2019-05-03 12:00:00+00:00,2019-05-03 08:00:00,2019,5,3,12,Friday,1,PJM-RTO,ZONE,25.34,25.848512,0.456553,0.051959,0.02534,0.025848512,0.000456553,5.1958999999999995e-05,True,1,0,0,1
