episode,steps,cumulative_steps,total_return,coordinator_return,mean_local_return,sum_local_return,minimum_local_return,maximum_local_return,local_update_count,coordinator_update_count,terminated_early,mg1_return,mg2_return,mg3_return,mg4_return,mg5_return,moving_average_return,moving_average_coordinator_return,moving_average_local_return,cumulative_local_updates,cumulative_coordinator_updates
1136,24,15264,-7357.268007754892,-2500.6114026790783,-971.3313210151628,-4856.656605075814,-1132.1875519928988,-831.8105138968306,120,24,False,-897.1953386690601,-1032.0783241612664,-831.8105138968306,-963.3848763557583,-1132.1875519928988,-13446.752672826458,-5793.130828822841,-1530.7243688007234,76320,15264
1137,24,15288,-19039.449006666866,-8649.965959706002,-2077.8966093921726,-10389.483046960864,-2431.7563528697115,-1805.8280410887207,120,24,False,-1948.8110910037271,-2179.403584593674,-1805.8280410887207,-2023.683977405031,-2431.7563528697115,-13606.999031996465,-5873.908725594728,-1546.6180612803475,76440,15288
1138,24,15312,-15270.044209428113,-6786.106958236908,-1696.7874502382408,-8483.937251191204,-2003.2969592726095,-1471.2846028168735,120,24,False,-1575.2123153691746,-1792.5818289429515,-1471.2846028168735,-1641.561544789595,-2003.2969592726095,-13632.348329041084,-5886.352894327694,-1549.1990869426775,76560,15312
1139,24,15336,-24356.564178064822,-11325.879491440532,-2606.1369373248585,-13030.684686624292,-3109.364111541935,-2214.9882205040944,120,24,False,-2409.9288891172696,-2758.5906735588983,-2214.9882205040944,-2537.812791902093,-3109.364111541935,-14057.53626290331,-6099.506967188744,-1591.6058591429132,76680,15336
1140,24,15360,-12338.951789428535,-5280.125120435392,-1411.7653337986285,-7058.826668993142,-1666.9081349885255,-1206.6230220238197,120,24,False,-1317.9836585508547,-1489.5895843427472,-1206.6230220238197,-1377.7222690871956,-1666.9081349885255,-14348.477583248285,-6262.156108181054,-1617.2642950134464,76800,15360
1141,24,15384,-15879.02419082841,-7099.089429454181,-1755.9869522748456,-8779.934761374228,-2075.614509345989,-1485.2080178350373,120,24,False,-1632.9778956146365,-1875.0282318021734,-1485.2080178350373,-1711.1061067763917,-2075.614509345989,-14222.016882712905,-6199.962107107716,-1604.4109551210381,76920,15384
1142,24,15408,-14430.648474961903,-6304.363349971669,-1625.2570249980467,-8126.285124990234,-1917.0692503376508,-1384.3714046196812,120,24,False,-1502.6939451756784,-1750.0691364030351,-1384.3714046196812,-1572.0813884541885,-1917.0692503376508,-14418.362575305731,-6302.105032630179,-1623.2515085351097,77040,15408
1143,24,15432,-9377.233970284105,-3545.1686295553736,-1166.4130681457464,-5832.065340728732,-1363.8444495483764,-998.7686856009017,120,24,False,-1127.658753134931,-1215.0297331793695,-998.7686856009017,-1126.7637192651532,-1363.8444495483764,-13858.139843787678,-6008.016693146567,-1570.0246301282216,77160,15432
1144,24,15456,-11093.430242799408,-4575.827279961813,-1303.5205925675193,-6517.602962837596,-1514.6741234498063,-1110.2713941743473,120,24,False,-1204.612738409946,-1377.717652757298,-1110.2713941743473,-1310.3270540461986,-1514.6741234498063,-14000.46472068939,-6075.73417096325,-1584.9461099452278,77280,15456
1145,24,15480,-11642.322105591174,-4772.879218439651,-1373.8885774303048,-6869.442887151525,-1618.3621453837645,-1180.869399060124,120,24,False,-1266.1465130511413,-1465.4670543307157,-1180.869399060124,-1338.5977753257794,-1618.3621453837645,-14048.083026808032,-6091.298549903751,-1591.3568953808556,77400,15480
1146,24,15504,-9875.161855808768,-3958.613134238713,-1183.309744314011,-5916.548721570055,-1394.0832661867228,-1011.4088563524881,120,24,False,-1110.1914300445392,-1234.7810809360647,-1011.4088563524881,-1166.0840880502399,-1394.0832661867228,-13774.613259962041,-5947.804012028086,-1565.3618495867909,77520,15504
1147,24,15528,-16171.212235017552,-7240.739067107729,-1786.0946335819644,-8930.473167909822,-2080.963873774805,-1536.645440878375,120,24,False,-1659.77425475574,-1897.8401624100725,-1536.645440878375,-1755.2494360908306,-2080.963873774805,-13592.825898848463,-5856.730666967831,-1547.219046376126,77640,15528
1148,24,15552,-21208.11011864001,-9730.14008839905,-2295.5940060481917,-11477.970030240958,-2750.0116661412567,-1946.3162122444712,120,24,False,-2115.211452112379,-2448.5405792876404,-1946.3162122444712,-2217.890120455211,-2750.0116661412567,-13951.193572343716,-6034.913596694818,-1583.2559951297794,77760,15552
1149,24,15576,-14283.322124916154,-6261.935166588758,-1604.2773916654792,-8021.386958327396,-1880.9272604712426,-1402.5735750268043,120,24,False,-1500.7930374537243,-1680.7916137294446,-1402.5735750268043,-1556.3014716461812,-1880.9272604712426,-13875.304029570378,-5999.693306537253,-1575.1221446066247,77880,15576
1150,24,15600,-6524.4790304629705,-2088.1804524392182,-887.2597156047505,-4436.298578023752,-1040.7844642765588,-775.9791466453435,120,24,False,-816.4433970729323,-927.7985901638928,-775.9791466453435,-875.2929798650251,-1040.7844642765588,-13841.754341245682,-5986.6997592171165,-1571.0109164057135,78000,15600
1151,24,15624,-10240.771556132007,-4233.557026505174,-1201.4429059253666,-6007.214529626833,-1423.6776849029802,-1045.54037613561,120,24,False,-1120.54366997073,-1278.5150773946211,-1045.54037613561,-1138.937721222891,-1423.6776849029802,-13153.290795932873,-5640.698606786431,-1502.5184378292888,78120,15624
1152,24,15648,-23648.34339734046,-10927.366914851767,-2544.195296497738,-12720.976482488692,-3018.469595877149,-2168.1317874463957,120,24,False,-2352.150152901913,-2672.4233962582693,-2168.1317874463957,-2509.801550004965,-3018.469595877149,-13878.811704858157,-6005.274052706734,-1574.7075304302846,78240,15648
1153,24,15672,-13079.944526246112,-5513.403475180633,-1513.3082102130961,-7566.54105106548,-1766.0061497008567,-1292.934208541719,120,24,False,-1446.7373923849736,-1589.5991009634056,-1292.934208541719,-1471.2641994745256,-1766.0061497008567,-14142.07372405596,-6129.900946014503,-1602.434555608292,78360,15672
1154,24,15696,-13647.991506695875,-5972.525816972975,-1535.0931379445801,-7675.465689722901,-1812.0630910530888,-1318.5127043832283,120,24,False,-1428.6155739598712,-1618.4603127809112,-1318.5127043832283,-1497.8140075458014,-1812.0630910530888,-14185.084865460605,-6152.422320855091,-1606.5325089211033,78480,15696
1155,24,15720,-18969.271491345946,-8639.323435270893,-2065.9896112150104,-10329.948056075053,-2457.2312140402896,-1770.8785590722384,120,24,False,-1898.7271343403527,-2185.076554060514,-1770.8785590722384,-2018.0345945616584,-2457.2312140402896,-14421.677200920702,-6270.290070871775,-1630.2774260097856,78600,15720
1156,24,15744,-15037.804902812408,-6616.735944797326,-1684.2137916030163,-8421.068958015081,-1978.0008319980911,-1456.9740239730104,120,24,False,-1554.5534008946152,-1778.8862677383,-1456.9740239730104,-1652.6544334110647,-1978.0008319980911,-14805.70404567358,-6476.096297977689,-1665.9215495391786,78720,15744
1157,24,15768,-14987.229840215961,-6583.184395345145,-1680.8090889741634,-8404.045444870817,-1985.8412172394765,-1418.3965472689836,120,24,False,-1574.0783605407066,-1783.1821465379005,-1418.3965472689836,-1642.5471732837495,-1985.8412172394765,-14603.093087351033,-6372.7572197596455,-1646.0671735182775,78840,15768
1158,24,15792,-13452.100063310692,-5870.751071790123,-1516.269798304114,-7581.34899152057,-1789.9384315471896,-1287.434463766494,120,24,False,-1418.493364597253,-1610.1008516390764,-1287.434463766494,-1475.3818799705566,-1789.9384315471896,-14512.195880045163,-6326.989425437305,-1637.0412909215713,78960,15792
1159,24,15816,-9689.842926074029,-3949.5286414577577,-1148.0628569232542,-5740.314284616271,-1355.1929776612903,-998.4849962113449,120,24,False,-1071.479315419564,-1202.016822749239,-998.4849962113449,-1113.1401725748321,-1355.1929776612903,-13778.859817445624,-5958.171882938166,-1564.1375869014914,79080,15816
1160,24,15840,-21807.012646134754,-10045.938902437936,-2352.2147487393636,-11761.073743696817,-2836.958768082603,-1974.7227965587706,120,24,False,-2140.7215590222304,-2527.3816326679084,-1974.7227965587706,-2281.2889873653057,-2836.958768082603,-14252.262860280936,-6196.462572038294,-1611.1600576485282,79200,15840
1161,24,15864,-10251.109071598625,-4251.205921988768,-1199.9806299219713,-5999.903149609856,-1405.8708595835944,-1060.2025492297578,120,24,False,-1122.0710866399409,-1260.544449544745,-1060.2025492297578,-1151.214204611818,-1405.8708595835944,-13970.867104319444,-6054.068396665023,-1583.3597415308843,79320,15864
1162,24,15888,-16711.424186829972,-7409.7280708262115,-1860.3392232007518,-9301.696116003759,-2192.563419063432,-1595.771822758319,120,24,False,-1729.5976082194622,-1962.525173283156,-1595.771822758319,-1821.2380926793908,-2192.563419063432,-14084.905889912847,-6109.336632707751,-1595.1138514410195,79440,15888
1163,24,15912,-22118.2221714986,-10203.462129860354,-2382.9520083276498,-11914.760041638248,-2853.2754206665186,-2023.773089759702,120,24,False,-2203.6535747283087,-2510.8539290276212,-2023.773089759702,-2323.204027456099,-2853.2754206665186,-14721.955299973575,-6442.2513077230005,-1655.9407984501147,79560,15912
1164,24,15936,-15864.791173509755,-7079.337615831745,-1757.0907115356022,-8785.45355767801,-2105.8506486253627,-1480.9391534704223,120,24,False,-1614.3991088051991,-1876.5586821882093,-1480.9391534704223,-1707.7059645888169,-2105.8506486253627,-14960.52334650909,-6567.426824516498,-1678.619304398519,79680,15936
1165,24,15960,-6684.071133614663,-2089.660225971131,-918.8821815287065,-4594.4109076435325,-1074.9296410561305,-794.8773879958719,120,24,False,-851.3269731767635,-970.2697856265245,-794.8773879958719,-903.007119788242,-1074.9296410561305,-14712.610797910263,-6433.265874893071,-1655.868984603439,79800,15960
1166,24,15984,-14106.699479777779,-6080.013772117207,-1605.3371415321144,-8026.685707660572,-1878.7635049693158,-1358.8058549668842,120,24,False,-1511.3880914409324,-1711.3931662572663,-1358.8058549668842,-1566.3350900261735,-1878.7635049693158,-14924.187679108718,-6539.335906786995,-1676.9703544643446,79920,15984
1167,24,16008,-15062.025443854356,-6672.785764821826,-1677.8479358065058,-8389.23967903253,-2004.305018504993,-1438.9294032354208,120,24,False,-1544.3336151727265,-1786.7466546295643,-1438.9294032354208,-1614.9249874898255,-2004.305018504993,-14868.728339550556,-6510.938241672699,-1671.5580195755715,80040,16008
1168,24,16032,-18774.058273218103,-8511.821376028658,-2052.447379437889,-10262.236897189445,-2489.157562814913,-1728.7481794000214,120,24,False,-1875.5828232642218,-2176.7398536529413,-1728.7481794000214,-1992.008478057347,-2489.157562814913,-14747.025747279462,-6450.02230605418,-1659.4006882450565,80160,16032
1169,24,16056,-11797.088742410946,-4963.236586573352,-1366.770431167519,-6833.852155837595,-1622.9101290074193,-1171.2987660879617,120,24,False,-1263.710837987764,-1430.9979536499468,-1171.2987660879617,-1344.9344691045028,-1622.9101290074193,-14622.7140781542,-6385.087377053411,-1647.5253402201583,80280,16056
1170,24,16080,-11830.300404882175,-5049.386254485325,-1356.1828300793702,-6780.914150396851,-1584.881293773173,-1156.2126996658353,120,24,False,-1256.374256635826,-1447.1810576917733,-1156.2126996658353,-1336.2648426302437,-1584.881293773173,-14888.005146875159,-6533.147667155715,-1670.9714959438893,80400,16080
1171,24,16104,-21469.564460161535,-9874.020264686891,-2319.108839094929,-11595.544195474646,-2790.0731001738586,-1963.052148658446,120,24,False,-2144.8826818227835,-2495.573719084061,-1963.052148658446,-2201.9625457354964,-2790.0731001738586,-15449.444792076636,-6815.1708290648,-1726.854792602367,80520,16104
1172,24,16128,-11478.49851386125,-4780.137610700789,-1339.672180632092,-6698.36090316046,-1573.302393482123,-1115.5089317681065,120,24,False,-1320.2280124039019,-1398.7162635121788,-1115.5089317681065,-1290.6053019941498,-1573.302393482123,-14840.952547902678,-6507.809363857252,-1666.6286368090853,80640,16128
1173,24,16152,-12069.808621444135,-5166.551134915273,-1380.6514973057726,-6903.257486528863,-1643.1720008324137,-1135.011437932623,120,24,False,-1310.9351110973619,-1469.8060877498492,-1135.011437932623,-1344.3328489166151,-1643.1720008324137,-14790.445752662581,-6490.466746843983,-1659.995801163719,80760,16152
1174,24,16176,-15379.680302147568,-6840.4150186756415,-1707.8530566943853,-8539.265283471927,-2041.7132317573323,-1434.3472884078008,120,24,False,-1591.1398712997584,-1826.209100900813,-1434.3472884078008,-1645.8557911062207,-2041.7132317573323,-14877.030192435166,-6533.861206929117,-1668.6337971012094,80880,16176
1175,24,16200,-8242.858545183877,-3233.8500867118964,-1001.8016916943961,-5009.008458471981,-1182.4691706863848,-850.5627443527767,120,24,False,-940.3860831261284,-1077.5234279830959,-850.5627443527767,-958.0670323235951,-1182.4691706863848,-14340.709545127062,-6263.587539501168,-1615.4244011251783,81000,16200
1176,24,16224,-18505.54405259015,-8356.79311976161,-2029.7501865657075,-10148.750932828538,-2390.856256868056,-1743.5732442483998,120,24,False,-1884.4785557257603,-2152.2472947289216,-1743.5732442483998,-1977.5955812574014,-2390.856256868056,-14514.096502615948,-6350.590398249382,-1632.7012208733129,81120,16224
1177,24,16248,-15608.39736899241,-6924.767905154701,-1736.7258927675418,-8683.62946383771,-2040.5484647625617,-1476.3004903458723,120,24,False,-1626.9021250710255,-1833.9106596913703,-1476.3004903458723,-1705.9677239668795,-2040.5484647625617,-14545.154879054768,-6367.66957373986,-1635.4970610629819,81240,16248
1178,24,16272,-9249.05547680444,-3661.0794697929578,-1117.5952014022964,-5587.976007011483,-1325.9215657674536,-916.3107789631587,120,24,False,-1083.5259708605058,-1190.2493728572842,-916.3107789631587,-1071.9683185630797,-1325.9215657674536,-14335.002649729457,-6257.1859936400015,-1615.5633312178911,81360,16272
1179,24,16296,-10270.42233227945,-4120.863896437369,-1229.911687168416,-6149.55843584208,-1438.3753932848526,-1060.6817904387053,120,24,False,-1144.1170523026806,-1302.6606934686433,-1060.6817904387053,-1203.723506347199,-1438.3753932848526,-14364.031620039726,-6265.752756388983,-1619.6557727301492,81480,16296
1180,24,16320,-6482.222045558687,-2096.434467708737,-877.1575155699899,-4385.787577849949,-1038.8506710466818,-733.7486518626653,120,24,False,-833.642336427864,-933.9305293163121,-733.7486518626653,-845.6153891964258,-1038.8506710466818,-13597.792090010926,-5868.277534652521,-1545.9029110716806,81600,16320
1181,24,16344,-12138.082750869784,-5236.917148656841,-1380.2331204425884,-6901.165602212942,-1647.3589350243576,-1136.6126870608532,120,24,False,-1284.9471172939795,-1492.0684036294285,-1136.6126870608532,-1340.1784592043227,-1647.3589350243576,-13692.14077397448,-5917.5630959859245,-1554.9155355977114,81720,16344
1182,24,16368,-8885.298263159824,-3566.3994270372045,-1063.779767224524,-5318.89883612262,-1268.527992914577,-905.0087724631511,120,24,False,-979.5136688808133,-1136.3988697850916,-905.0087724631511,-1029.449532078987,-1268.527992914577,-13300.834477790975,-5725.396663796475,-1515.0875627989,81840,16368
1183,24,16392,-11960.764322740131,-5129.0098143908945,-1366.3509016698476,-6831.754508349238,-1635.012207436681,-1150.696538213709,120,24,False,-1258.304673519805,-1469.3922066468017,-1150.696538213709,-1318.3488825322409,-1635.012207436681,-12792.96158535305,-5471.674048023003,-1464.2575074660099,81960,16392
1184,24,16416,-20510.42686281404,-9378.46320953813,-2226.3927306551827,-11131.963653275914,-2640.70864776719,-1908.0842956509387,120,24,False,-2068.1819779506277,-2358.4888856830044,-1908.0842956509387,-2156.4998462241524,-2640.70864776719,-13025.243369818267,-5586.630327708322,-1487.7226084219888,82080,16416
1185,24,16440,-6556.492092963277,-2087.879152692623,-893.7225880541307,-4468.612940270654,-1033.2145048274476,-772.7119596565256,120,24,False,-832.7873566967428,-944.2007484202921,-772.7119596565256,-885.6983706696459,-1033.2145048274476,-13018.864417785695,-5586.541274044396,-1486.4646287482599,82200,16440
1186,24,16464,-18687.588327101454,-8483.213766845944,-2040.874912051102,-10204.37456025551,-2367.9834689059694,-1780.1220550906232,120,24,False,-1909.257570996004,-2150.794750179867,-1780.1220550906232,-1996.2167150830473,-2367.9834689059694,-13247.90886015188,-5706.701273780834,-1508.2415172742092,82320,16464
1187,24,16488,-6577.5811555125165,-2235.7071619865114,-868.3747987052011,-4341.8739935260055,-1023.4012134896619,-748.9962766756843,120,24,False,-810.7720063973289,-935.4340023848725,-748.9962766756843,-823.2704945784578,-1023.4012134896619,-12823.68664573479,-5484.847343639068,-1467.7678604191437,82440,16488
1188,24,16512,-9691.397036890063,-3806.2867425450477,-1177.022058869003,-5885.110294345015,-1387.6611413961675,-1016.3174877183948,120,24,False,-1093.7085661411293,-1240.9928752512205,-1016.3174877183948,-1146.4302238381035,-1387.6611413961675,-12369.553583918387,-5249.570611964888,-1423.9965943906996,82560,16512
1189,24,16536,-18964.440469903093,-8609.679652575674,-2070.952163465484,-10354.76081732742,-2444.1124776969136,-1796.037001512959,120,24,False,-1917.5065655886756,-2176.3380403928654,-1796.037001512959,-2020.7667321360066,-2444.1124776969136,-12727.921170292993,-5431.892765265004,-1459.2056810055979,82680,16536
1190,24,16560,-10450.141704536147,-4323.827363623491,-1225.2628681825313,-6126.314340912656,-1470.890415487642,-1048.3468558805123,120,24,False,-1142.175480230407,-1309.6915063856823,-1048.3468558805123,-1155.210082928413,-1470.890415487642,-12658.913235275691,-5395.614820721912,-1452.6596829107561,82800,16560
1191,24,16584,-10883.823603780715,-4591.012096423952,-1258.5623014713524,-6292.811507356762,-1509.6195625660387,-1018.2935417873689,120,24,False,-1166.1410951798068,-1374.8616674965444,-1018.2935417873689,-1223.8956403270035,-1509.6195625660387,-12129.62619245665,-5131.4644123087655,-1399.6323560295773,82920,16584
1192,24,16608,-17468.371268350544,-7906.421104748758,-1912.3900327203569,-9561.950163601785,-2280.3894893139336,-1631.8569201245348,120,24,False,-1769.5120692652092,-2018.3783728168405,-1631.8569201245348,-1861.8133120812672,-2280.3894893139336,-12429.119830181115,-5287.778587011164,-1428.2682486339904,83040,16608
1193,24,16632,-12819.382199336815,-5440.696344316377,-1475.7371710040877,-7378.685855020439,-1741.235947247432,-1268.3936741256464,120,24,False,-1379.6270091255217,-1557.4493089932348,-1268.3936741256464,-1431.979915528604,-1741.235947247432,-12466.59850907575,-5301.485847481218,-1433.0225323189059,83160,16632
1194,24,16656,-13495.988081277716,-5884.424262219134,-1522.3127638117162,-7611.563819058581,-1793.473535043345,-1296.356435313506,120,24,False,-1433.1391846920442,-1605.2843240535228,-1296.356435313506,-1483.310339956163,-1793.473535043345,-12372.413898032257,-5253.686309658393,-1423.7455176747726,83280,16656
1195,24,16680,-16261.34529450694,-7218.191573653329,-1808.6307441707224,-9043.153720853612,-2101.3172539427146,-1575.8254534831276,120,24,False,-1726.1590720310917,-1881.1800984527918,-1575.8254534831276,-1758.6718429438865,-2101.3172539427146,-12773.33823549841,-5452.9033840054635,-1464.0869702985888,83400,16680
1196,24,16704,-10386.279770111178,-4302.682924631129,-1216.7193690960096,-6083.596845480048,-1449.1328939568398,-1034.0179931765206,120,24,False,-1146.5338506432183,-1295.371542094276,-1034.0179931765206,-1158.5405656091928,-1449.1328939568398,-12367.37502137446,-5250.19787424894,-1423.4354294251038,83520,16704
1197,24,16728,-18011.911252538943,-8125.7433574544675,-1977.2335790168952,-9886.167895084476,-2326.7801364140655,-1689.85384262097,120,24,False,-1867.8501365834813,-2081.7190577342185,-1689.85384262097,-1919.964721731742,-2326.7801364140655,-12487.550715551788,-5310.246646863929,-1435.4608137375715,83640,16728
1198,24,16752,-18923.18401030614,-8610.530096466298,-2062.530782767968,-10312.65391383984,-2446.6100245398493,-1761.213367658576,120,24,False,-1927.5703265307993,-2168.892320192119,-1761.213367658576,-2008.3678749184971,-2446.6100245398493,-12971.257142226872,-5557.719178197595,-1482.7075928058553,83760,16752
1199,24,16776,-21182.60491794863,-9738.784269415852,-2288.7641297065557,-11443.82064853278,-2708.1918809396734,-1971.114804347961,120,24,False,-2123.5372433962702,-2411.0901276606046,-1971.114804347961,-2229.8865921882707,-2708.1918809396734,-13516.866271510331,-5838.615196846519,-1535.6502149327623,83880,16776
1200,24,16800,-8224.549022107743,-3100.0881593451136,-1024.892172552526,-5124.46086276263,-1219.368332648969,-852.2518049991778,120,24,False,-961.9217219708428,-1089.9404569813573,-852.2518049991778,-1000.9785461622832,-1219.368332648969,-13603.982620337783,-5888.797881428339,-1543.0369477818892,84000,16800
1201,24,16824,-13058.287615034817,-5675.713767315277,-1476.514769543908,-7382.57384771954,-1755.7450201818976,-1247.6557691907851,120,24,False,-1362.929230676597,-1590.3904758066317,-1247.6557691907851,-1425.8533518636295,-1755.7450201818976,-13649.992863546038,-5910.7377123612605,-1547.8510302369552,84120,16824
1202,24,16848,-17080.564444663367,-7680.907607837688,-1879.9313673651354,-9399.656836825678,-2238.7168955675306,-1604.6070963001716,120,24,False,-1756.8338027586487,-1986.4763803945186,-1604.6070963001716,-1813.0226618048068,-2238.7168955675306,-14059.756172621212,-6116.463121401283,-1588.6586102439855,84240,16848
1203,24,16872,-7823.607808694529,-2629.5484984634872,-1038.8118620462083,-5194.059310231041,-1228.9564079737725,-895.1047779521961,120,24,False,-968.7189035120842,-1096.026899635218,-895.1047779521961,-1005.2523211577709,-1228.9564079737725,-13852.898346918935,-5991.490055604914,-1572.2816582628038,84360,16872
1204,24,16896,-13403.582792976476,-5836.786512236956,-1513.359256147904,-7566.796280739521,-1782.445989071881,-1286.3229743742,120,24,False,-1388.0449700356023,-1616.70485726208,-1286.3229743742,-1493.2774899957576,-1782.445989071881,-13497.556143427055,-5814.406220739855,-1536.6299845374401,84480,16896
1205,24,16920,-7438.694833274328,-2536.951148264495,-980.3487370019666,-4901.743685009833,-1159.2449221891925,-847.0944250850495,120,24,False,-911.4284307101141,-1035.9511609693673,-847.0944250850495,-948.0247460561095,-1159.2449221891925,-13541.666280442607,-5836.859820518448,-1540.9612919848319,84600,16920
1206,24,16944,-16083.971842015519,-7186.392899793387,-1779.5157884444263,-8897.578942222131,-2088.4593453718494,-1519.8164334419253,120,24,False,-1659.4235605166248,-1890.5187104219397,-1519.8164334419253,-1739.3608924697926,-2088.4593453718494,-13411.485456188311,-5772.018777165821,-1527.8933358044978,84720,16944
1207,24,16968,-8158.895862193611,-3033.305986397147,-1025.1179751592927,-5125.589875796463,-1223.2505887234304,-867.911180084718,120,24,False,-943.6483515324111,-1098.164113679846,-867.911180084718,-992.6156417760575,-1223.2505887234304,-13490.551191522365,-5811.898718386352,-1535.7304946272027,84840,16968
1208,24,16992,-9309.77442133405,-3482.1990376096624,-1165.5150767448777,-5827.575383724388,-1359.1269392262927,-1006.0952267294894,120,24,False,-1087.0771897107115,-1220.7557259248217,-1006.0952267294894,-1154.520302133073,-1359.1269392262927,-13471.470060744565,-5795.694333139583,-1535.1551455209963,84960,16992
1209,24,17016,-10538.818963516458,-4296.6568747294195,-1248.4324177574076,-6242.162088787039,-1459.1690187082197,-1096.19152122758,120,24,False,-1160.0273106380216,-1307.3907852126915,-1096.19152122758,-1219.3834530005263,-1459.1690187082197,-13050.188985425233,-5580.043194247271,-1494.0291582355926,85080,17016
1210,24,17040,-12537.133192878511,-5235.631580108466,-1460.300322554009,-7301.501612770045,-1738.533460298156,-1259.8845198822223,120,24,False,-1344.1911508397322,-1534.9729102168408,-1259.8845198822223,-1423.9195715330932,-1738.533460298156,-13154.53855984235,-5625.63340507152,-1505.7810309541662,85200,17040
1211,24,17064,-8168.761111619942,-2989.253540136549,-1035.9015142966787,-5179.507571483394,-1219.6632884251353,-872.3737811551325,120,24,False,-986.1522575644235,-1107.608196591655,-872.3737811551325,-993.710047747047,-1219.6632884251353,-13018.785435234313,-5545.54547725715,-1494.6479915954328,85320,17064
1212,24,17088,-13337.710026690822,-5763.662544912191,-1514.8094963557262,-7574.047481778631,-1789.263025140459,-1289.6406136351095,120,24,False,-1399.909557953399,-1623.6728243848836,-1289.6406136351095,-1471.5614606647796,-1789.263025140459,-12812.252373151325,-5438.407549265322,-1474.768964777201,85440,17088
1213,24,17112,-18507.27676413022,-8385.371617237124,-2024.3810293786191,-10121.905146893096,-2451.106791602792,-1730.2291823099515,120,24,False,-1847.4215836278813,-2176.83132930986,-1730.2291823099515,-1916.3162600426108,-2451.106791602792,-13096.647101390998,-5585.641312911359,-1502.2011576959276,85560,17112
1214,24,17136,-9243.470618355199,-3471.4639468800965,-1154.4013342950204,-5772.006671475102,-1377.8445507825097,-1008.5156996362581,120,24,False,-1061.8412023332949,-1219.1760277530518,-1008.5156996362581,-1104.629190969987,-1377.8445507825097,-12884.021228244872,-5464.993297144407,-1483.805586220093,85680,17136
1215,24,17160,-8526.270133750128,-3250.734029905763,-1055.107220768873,-5275.536103844365,-1231.8569285486183,-915.3153377589101,120,24,False,-982.2509877128288,-1106.6293448925428,-915.3153377589101,-1039.4835049314652,-1231.8569285486183,-12497.267470207033,-5266.620419957029,-1446.1294100500004,85800,17160
1216,24,17184,-23748.053289328753,-11011.34011003812,-2547.3426358581264,-12736.713179290631,-3046.5351922150026,-2148.9956151173747,120,24,False,-2349.458066557003,-2706.420871671891,-2148.9956151173747,-2485.3034337293593,-3046.5351922150026,-13165.35614616791,-5602.053279227378,-1512.6605733881065,85920,17184
1217,24,17208,-11900.239947135604,-5083.854653390942,-1363.2770587489324,-6816.385293744662,-1638.423346405855,-1165.93876189334,120,24,False,-1275.5017883247544,-1444.4524831990273,-1165.93876189334,-1292.0689139216843,-1638.423346405855,-12859.772580897745,-5449.958844024202,-1481.9627473747082,86040,17208
1218,24,17232,-12900.687970471776,-5590.596871996979,-1462.0182196949595,-7310.091098474797,-1744.675047952403,-1234.5558908596865,120,24,False,-1350.310221466251,-1560.0774225626533,-1234.5558908596865,-1420.472515633803,-1744.675047952403,-12558.647778906023,-5298.962182800736,-1451.9371192210579,86160,17232
1219,24,17256,-12871.39162391509,-5578.319790632365,-1458.6143666565447,-7293.071833282724,-1713.594852282636,-1238.6329999982165,120,24,False,-1342.9961728174248,-1553.3038409563405,-1238.6329999982165,-1444.5439672281066,-1713.594852282636,-12143.087114204347,-5090.938958861561,-1410.4296310685572,86280,17256
1220,24,17280,-17048.317092055448,-7686.037468080943,-1872.4559247949012,-9362.279623974506,-2228.0992733332237,-1600.7169920117694,120,24,False,-1726.7868654934396,-1996.8365885145945,-1600.7169920117694,-1809.8399046214793,-2228.0992733332237,-12584.275517701733,-5320.236424298353,-1452.8078186806756,86400,17280
1221,24,17304,-6198.54146014151,-2129.5382183769934,-813.8006483529032,-4069.003241764516,-961.6575480191725,-688.4710545998091,120,24,False,-756.8832484886798,-856.6519571221819,-688.4710545998091,-805.339433534673,-961.6575480191725,-12241.288209957067,-5142.927646851439,-1419.6721126211255,86520,17304
1222,24,17328,-8165.088997464731,-3207.7623598457303,-991.4653275238,-4957.326637619,-1159.0091114916288,-860.9534219426694,120,24,False,-916.3012324529061,-1079.4215881817533,-860.9534219426694,-941.6412835500435,-1159.0091114916288,-11795.514437597136,-4919.270384451842,-1375.2488106290589,86640,17328
1223,24,17352,-14654.000186712798,-6464.210947720894,-1637.9578477983807,-8189.789238991903,-1919.9706070377047,-1404.2172627324671,120,24,False,-1512.5309417440037,-1739.5799523697283,-1404.2172627324671,-1613.4904751080005,-1919.9706070377047,-12137.034056498049,-5111.003506914711,-1405.2061099166676,86760,17352
1224,24,17376,-21016.754236320234,-9619.939315485102,-2279.3629841670263,-11396.814920835131,-2704.063845971513,-1926.696990703675,120,24,False,-2102.681429720166,-2423.2754151871545,-1926.696990703675,-2240.097239252623,-2704.063845971513,-12517.692628665238,-5300.161147077119,-1443.5062963176238,86880,17376
1225,24,17400,-13462.223019767924,-5834.541754667433,-1525.5362530200978,-7627.681265100489,-1778.469521789774,-1279.0996111961288,120,24,False,-1427.5163133881967,-1634.1788430875213,-1279.0996111961288,-1508.416975638868,-1778.469521789774,-12818.869037989916,-5465.040677397265,-1470.7656721185303,87000,17400
